_id,FOLIO_NUMBER,TERMINAL_PRODUCT_NUMBER,TANK_CODE,CLOSING_PHYSICAL
663e9561bbc41f1bb248837a,2024-01-11T00:00:00.000Z,7,TK-104,21823305
663e9561bbc41f1bb248837b,2024-01-12T00:00:00.000Z,7,TK-104,21822945
663e9561bbc41f1bb248837c,2024-01-13T00:00:00.000Z,7,TK-104,21822547
663e9561bbc41f1bb248837d,2024-01-14T00:00:00.000Z,7,TK-104,11752121
663e9561bbc41f1bb248837e,2024-01-15T00:00:00.000Z,7,TK-104,9646989
663e9561bbc41f1bb248837f,2024-01-16T00:00:00.000Z,7,TK-104,9649204
663e9561bbc41f1bb2488380,2024-01-17T00:00:00.000Z,7,TK-104,9663162
663e9561bbc41f1bb2488381,2024-01-18T00:00:00.000Z,7,TK-104,9687856
663e9561bbc41f1bb2488382,2021-09-27T00:00:00.000Z,7,TK-203,2285208
663e9561bbc41f1bb2488383,2021-09-28T00:00:00.000Z,7,TK-203,2284998
663e9561bbc41f1bb2488384,2021-09-29T00:00:00.000Z,7,TK-203,2284373
663e9561bbc41f1bb2488385,2021-09-30T00:00:00.000Z,7,TK-203,2284766
663e9561bbc41f1bb2488386,2021-10-01T00:00:00.000Z,7,TK-203,2284766
663e9561bbc41f1bb2488387,2021-10-02T00:00:00.000Z,7,TK-203,2285620
663e9561bbc41f1bb2488388,2021-10-03T00:00:00.000Z,7,TK-203,2283278
663e9561bbc41f1bb2488389,2021-10-04T00:00:00.000Z,7,TK-203,2285358
663e9561bbc41f1bb248838a,2021-10-05T00:00:00.000Z,7,TK-203,2284292
663e9561bbc41f1bb248838b,2021-10-06T00:00:00.000Z,7,TK-203,2283664
663e9561bbc41f1bb248838c,2021-10-07T00:00:00.000Z,7,TK-203,2283664
663e9561bbc41f1bb248838d,2021-10-08T00:00:00.000Z,7,TK-203,2283664
663e9561bbc41f1bb248838e,2021-10-09T00:00:00.000Z,7,TK-203,2283872
663e9561bbc41f1bb248838f,2021-10-10T00:00:00.000Z,7,TK-203,2282806
663e9561bbc41f1bb2488390,2021-10-11T00:00:00.000Z,7,TK-203,2282806
663e9561bbc41f1bb2488391,2021-10-12T00:00:00.000Z,7,TK-203,2283450
663e9561bbc41f1bb2488392,2021-10-13T00:00:00.000Z,7,TK-203,2284724
663e9561bbc41f1bb2488393,2021-10-14T00:00:00.000Z,7,TK-203,2284095
663e9561bbc41f1bb2488394,2021-10-15T00:00:00.000Z,7,TK-203,2285553
663e9561bbc41f1bb2488395,2021-10-16T00:00:00.000Z,7,TK-203,2283857
663e9561bbc41f1bb2488396,2021-10-17T00:00:00.000Z,7,TK-203,2283857
663e9561bbc41f1bb2488397,2021-10-18T00:00:00.000Z,7,TK-203,2283627
663e9561bbc41f1bb2488398,2021-10-19T00:00:00.000Z,7,TK-203,2283857
663e9561bbc41f1bb2488399,2021-10-20T00:00:00.000Z,7,TK-203,2285338
663e9561bbc41f1bb248839a,2021-10-21T00:00:00.000Z,7,TK-203,2284916
663e9561bbc41f1bb248839b,2021-10-22T00:00:00.000Z,7,TK-203,2286628
663e9561bbc41f1bb248839c,2021-10-23T00:00:00.000Z,7,TK-203,2284492
663e9561bbc41f1bb248839d,2021-10-24T00:00:00.000Z,7,TK-203,2284676
663e9561bbc41f1bb248839e,2021-10-25T00:00:00.000Z,7,TK-203,2284676
663e9561bbc41f1bb248839f,2021-10-26T00:00:00.000Z,7,TK-203,2283815
663e9561bbc41f1bb24883a0,2021-10-27T00:00:00.000Z,7,TK-203,2285090
663e9561bbc41f1bb24883a1,2021-10-28T00:00:00.000Z,7,TK-203,2285527
663e9561bbc41f1bb24883a2,2021-10-29T00:00:00.000Z,7,TK-203,2284459
663e9561bbc41f1bb24883a3,2021-10-30T00:00:00.000Z,7,TK-203,2284022
663e9561bbc41f1bb24883a4,2021-10-31T00:00:00.000Z,7,TK-203,2282746
663e9561bbc41f1bb24883a5,2021-11-01T00:00:00.000Z,7,TK-203,2283815
663e9561bbc41f1bb24883a6,2021-11-02T00:00:00.000Z,7,TK-203,2286171
663e9561bbc41f1bb24883a7,2021-11-03T00:00:00.000Z,7,TK-203,2286977
663e9561bbc41f1bb24883a8,2021-11-04T00:00:00.000Z,7,TK-203,2288058
663e9561bbc41f1bb24883a9,2021-11-05T00:00:00.000Z,7,TK-203,2288909
663e9561bbc41f1bb24883aa,2021-11-06T00:00:00.000Z,7,TK-203,2289058
663e9561bbc41f1bb24883ab,2021-11-07T00:00:00.000Z,7,TK-203,2289908
663e9561bbc41f1bb24883ac,2021-11-08T00:00:00.000Z,7,TK-203,2289273
663e9561bbc41f1bb24883ad,2021-11-09T00:00:00.000Z,7,TK-203,2287766
663e9561bbc41f1bb24883ae,2021-11-10T00:00:00.000Z,7,TK-203,2288409
663e9561bbc41f1bb24883af,2021-11-11T00:00:00.000Z,7,TK-203,2287131
663e9561bbc41f1bb24883b0,2021-11-12T00:00:00.000Z,7,TK-203,2287338
663e9561bbc41f1bb24883b1,2021-11-13T00:00:00.000Z,7,TK-203,2286488
663e9561bbc41f1bb24883b2,2021-11-14T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883b3,2021-11-15T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883b4,2021-11-16T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883b5,2021-11-17T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883b6,2021-11-18T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883b7,2021-11-19T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883b8,2021-11-20T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883b9,2021-11-21T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883ba,2021-11-22T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883bb,2021-11-23T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883bc,2021-11-24T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883bd,2021-11-25T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883be,2021-11-26T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883bf,2021-11-27T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c0,2021-11-28T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c1,2021-11-29T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c2,2021-11-30T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c3,2021-12-01T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c4,2021-12-02T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c5,2021-12-03T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c6,2021-12-04T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c7,2021-12-05T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c8,2021-12-06T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883c9,2021-12-07T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883ca,2021-12-08T00:00:00.000Z,7,TK-203,157849
663e9561bbc41f1bb24883cb,2021-12-09T00:00:00.000Z,7,TK-203,7787217
663e9561bbc41f1bb24883cc,2021-12-10T00:00:00.000Z,7,TK-203,23610405
663e9561bbc41f1bb24883cd,2021-12-11T00:00:00.000Z,7,TK-203,23609909
663e9561bbc41f1bb24883ce,2021-12-12T00:00:00.000Z,7,TK-203,23612377
663e9561bbc41f1bb24883cf,2021-12-13T00:00:00.000Z,7,TK-203,23612917
663e9561bbc41f1bb24883d0,2021-12-14T00:00:00.000Z,7,TK-203,23614870
663e9561bbc41f1bb24883d1,2021-12-15T00:00:00.000Z,7,TK-203,23617524
663e9561bbc41f1bb24883d2,2021-12-16T00:00:00.000Z,7,TK-203,23618618
663e9561bbc41f1bb24883d3,2021-12-17T00:00:00.000Z,7,TK-203,23619100
663e9561bbc41f1bb24883d4,2021-12-18T00:00:00.000Z,7,TK-203,23619935
663e9561bbc41f1bb24883d5,2021-12-19T00:00:00.000Z,7,TK-203,23620165
663e9561bbc41f1bb24883d6,2021-12-20T00:00:00.000Z,7,TK-203,23622768
663e9561bbc41f1bb24883d7,2021-12-21T00:00:00.000Z,7,TK-203,23617161
663e9561bbc41f1bb24883d8,2021-12-22T00:00:00.000Z,7,TK-203,23618451
663e9561bbc41f1bb24883d9,2021-12-23T00:00:00.000Z,7,TK-203,23617365
663e9561bbc41f1bb24883da,2021-12-24T00:00:00.000Z,7,TK-203,23619722
663e9561bbc41f1bb24883db,2021-12-25T00:00:00.000Z,7,TK-203,23620305
663e9561bbc41f1bb24883dc,2021-12-26T00:00:00.000Z,7,TK-203,23619222
663e9561bbc41f1bb24883dd,2021-12-27T00:00:00.000Z,7,TK-203,23621585
663e9561bbc41f1bb24883de,2021-12-28T00:00:00.000Z,7,TK-203,23620512
663e9561bbc41f1bb24883df,2021-12-29T00:00:00.000Z,7,TK-203,23620727
663e9561bbc41f1bb24883e0,2021-12-30T00:00:00.000Z,7,TK-203,23622850
663e9561bbc41f1bb24883e1,2021-12-31T00:00:00.000Z,7,TK-203,23623062
663e9561bbc41f1bb24883e2,2022-01-01T00:00:00.000Z,7,TK-203,23622786
663e9561bbc41f1bb24883e3,2022-01-02T00:00:00.000Z,7,TK-203,23624053
663e9561bbc41f1bb24883e4,2022-01-03T00:00:00.000Z,7,TK-203,23626392
663e9561bbc41f1bb24883e5,2022-01-04T00:00:00.000Z,7,TK-203,23624227
663e9561bbc41f1bb24883e6,2022-01-05T00:00:00.000Z,7,TK-203,23626089
663e9561bbc41f1bb24883e7,2022-01-06T00:00:00.000Z,7,TK-203,23627128
663e9561bbc41f1bb24883e8,2022-01-07T00:00:00.000Z,7,TK-203,23627327
663e9561bbc41f1bb24883e9,2022-01-08T00:00:00.000Z,7,TK-203,23628600
663e9561bbc41f1bb24883ea,2022-01-09T00:00:00.000Z,7,TK-203,23628559
663e9561bbc41f1bb24883eb,2022-01-10T00:00:00.000Z,7,TK-203,23628776
663e9561bbc41f1bb24883ec,2022-01-11T00:00:00.000Z,7,TK-203,23627679
663e9561bbc41f1bb24883ed,2022-01-12T00:00:00.000Z,7,TK-203,23628733
663e9561bbc41f1bb24883ee,2022-01-13T00:00:00.000Z,7,TK-203,23627399
663e9561bbc41f1bb24883ef,2022-01-14T00:00:00.000Z,7,TK-203,23627376
663e9561bbc41f1bb24883f0,2022-01-15T00:00:00.000Z,7,TK-203,23628406
663e9561bbc41f1bb24883f1,2022-01-16T00:00:00.000Z,7,TK-203,23629696
663e9561bbc41f1bb24883f2,2022-01-17T00:00:00.000Z,7,TK-203,23628619
663e9561bbc41f1bb24883f3,2022-01-18T00:00:00.000Z,7,TK-203,23628596
663e9561bbc41f1bb24883f4,2022-01-19T00:00:00.000Z,7,TK-203,23630936
663e9561bbc41f1bb24883f5,2022-01-20T00:00:00.000Z,7,TK-203,23625553
663e9561bbc41f1bb24883f6,2022-01-21T00:00:00.000Z,7,TK-203,18686119
663e9561bbc41f1bb24883f7,2022-01-22T00:00:00.000Z,7,TK-203,18685649
663e9561bbc41f1bb24883f8,2022-01-23T00:00:00.000Z,7,TK-203,18686441
663e9561bbc41f1bb24883f9,2022-01-24T00:00:00.000Z,7,TK-203,18686441
663e9561bbc41f1bb24883fa,2022-01-25T00:00:00.000Z,7,TK-203,18684519
663e9561bbc41f1bb24883fb,2022-01-26T00:00:00.000Z,7,TK-203,18684048
663e9561bbc41f1bb24883fc,2022-01-27T00:00:00.000Z,7,TK-203,18686202
663e9561bbc41f1bb24883fd,2022-01-28T00:00:00.000Z,7,TK-203,18685125
663e9561bbc41f1bb24883fe,2022-01-29T00:00:00.000Z,7,TK-203,18686202
663e9561bbc41f1bb24883ff,2022-01-30T00:00:00.000Z,7,TK-203,18686202
663e9561bbc41f1bb2488400,2022-01-31T00:00:00.000Z,7,TK-203,18686202
663e9561bbc41f1bb2488401,2022-02-01T00:00:00.000Z,7,TK-203,18684519
663e9561bbc41f1bb2488402,2022-02-02T00:00:00.000Z,7,TK-203,18684519
663e9561bbc41f1bb2488403,2022-02-03T00:00:00.000Z,7,TK-203,18684519
663e9561bbc41f1bb2488404,2022-02-04T00:00:00.000Z,7,TK-203,18684519
663e9561bbc41f1bb2488405,2022-02-05T00:00:00.000Z,7,TK-203,18685597
663e9561bbc41f1bb2488406,2022-02-06T00:00:00.000Z,7,TK-203,18684519
663e9561bbc41f1bb2488407,2022-02-07T00:00:00.000Z,7,TK-203,18685597
663e9561bbc41f1bb2488408,2022-02-08T00:00:00.000Z,7,TK-203,18685597
663e9561bbc41f1bb2488409,2022-02-09T00:00:00.000Z,7,TK-203,18684288
663e9561bbc41f1bb248840a,2022-02-10T00:00:00.000Z,7,TK-203,14917766
663e9561bbc41f1bb248840b,2022-02-11T00:00:00.000Z,7,TK-203,10644766
663e9561bbc41f1bb248840c,2022-02-12T00:00:00.000Z,7,TK-203,6792682
663e9561bbc41f1bb248840d,2022-02-13T00:00:00.000Z,7,TK-203,6618506
663e9561bbc41f1bb248840e,2022-02-14T00:00:00.000Z,7,TK-203,2640802
663e9561bbc41f1bb248840f,2022-02-15T00:00:00.000Z,7,TK-203,2642352
663e9561bbc41f1bb2488410,2022-02-16T00:00:00.000Z,7,TK-203,2642352
663e9561bbc41f1bb2488411,2022-02-17T00:00:00.000Z,7,TK-203,2641277
663e9561bbc41f1bb2488412,2022-02-18T00:00:00.000Z,7,TK-203,2641039
663e9561bbc41f1bb2488413,2022-02-19T00:00:00.000Z,7,TK-203,2642352
663e9561bbc41f1bb2488414,2022-02-20T00:00:00.000Z,7,TK-203,2641039
663e9561bbc41f1bb2488415,2022-02-21T00:00:00.000Z,7,TK-203,2640802
663e9561bbc41f1bb2488416,2022-02-22T00:00:00.000Z,7,TK-203,2640802
663e9561bbc41f1bb2488417,2022-02-23T00:00:00.000Z,7,TK-203,2641611
663e9561bbc41f1bb2488418,2022-02-24T00:00:00.000Z,7,TK-203,2640537
663e9561bbc41f1bb2488419,2022-02-25T00:00:00.000Z,7,TK-203,2641876
663e9561bbc41f1bb248841a,2022-02-26T00:00:00.000Z,7,TK-203,2641876
663e9561bbc41f1bb248841b,2022-02-27T00:00:00.000Z,7,TK-203,2642352
663e9561bbc41f1bb248841c,2022-02-28T00:00:00.000Z,7,TK-203,2642114
663e9561bbc41f1bb248841d,2022-03-01T00:00:00.000Z,7,TK-203,2642352
663e9561bbc41f1bb248841e,2022-03-02T00:00:00.000Z,7,TK-203,2641039
663e9561bbc41f1bb248841f,2022-03-03T00:00:00.000Z,7,TK-203,2640802
663e9561bbc41f1bb2488420,2022-03-04T00:00:00.000Z,7,TK-203,2643690
663e9561bbc41f1bb2488421,2022-03-05T00:00:00.000Z,7,TK-203,2859325
663e9561bbc41f1bb2488422,2022-03-06T00:00:00.000Z,7,TK-203,2991111
663e9561bbc41f1bb2488423,2022-03-07T00:00:00.000Z,7,TK-203,2988361
663e9561bbc41f1bb2488424,2022-03-08T00:00:00.000Z,7,TK-203,2989197
663e9561bbc41f1bb2488425,2022-03-09T00:00:00.000Z,7,TK-203,2988361
663e9561bbc41f1bb2488426,2022-03-10T00:00:00.000Z,7,TK-203,2988092
663e9561bbc41f1bb2488427,2022-03-11T00:00:00.000Z,7,TK-203,2989436
663e9561bbc41f1bb2488428,2022-03-12T00:00:00.000Z,7,TK-203,2987314
663e9561bbc41f1bb2488429,2022-03-13T00:00:00.000Z,7,TK-203,2988689
663e9561bbc41f1bb248842a,2022-03-14T00:00:00.000Z,7,TK-203,2992186
663e9561bbc41f1bb248842b,2022-03-15T00:00:00.000Z,7,TK-203,2995117
663e9561bbc41f1bb248842c,2022-03-16T00:00:00.000Z,7,TK-203,2991679
663e9561bbc41f1bb248842d,2022-03-17T00:00:00.000Z,7,TK-203,2988421
663e9561bbc41f1bb248842e,2022-03-18T00:00:00.000Z,7,TK-203,2988928
663e9561bbc41f1bb248842f,2022-03-19T00:00:00.000Z,7,TK-203,2988092
663e9561bbc41f1bb2488430,2022-03-20T00:00:00.000Z,7,TK-203,2988928
663e9561bbc41f1bb2488431,2022-03-21T00:00:00.000Z,7,TK-203,2988361
663e9561bbc41f1bb2488432,2022-03-22T00:00:00.000Z,7,TK-203,2989436
663e9561bbc41f1bb2488433,2022-03-23T00:00:00.000Z,7,TK-203,2992425
663e9561bbc41f1bb2488434,2022-03-24T00:00:00.000Z,7,TK-203,2997000
663e9561bbc41f1bb2488435,2022-03-25T00:00:00.000Z,7,TK-203,2990034
663e9561bbc41f1bb2488436,2022-03-26T00:00:00.000Z,7,TK-203,2990004
663e9561bbc41f1bb2488437,2022-03-27T00:00:00.000Z,7,TK-203,2987823
663e9561bbc41f1bb2488438,2022-03-28T00:00:00.000Z,7,TK-203,2989167
663e9561bbc41f1bb2488439,2022-03-29T00:00:00.000Z,7,TK-203,2990511
663e9561bbc41f1bb248843a,2022-03-30T00:00:00.000Z,7,TK-203,2988898
663e9561bbc41f1bb248843b,2022-03-31T00:00:00.000Z,7,TK-203,2988390
663e9561bbc41f1bb248843c,2022-04-01T00:00:00.000Z,7,TK-203,2990810
663e9561bbc41f1bb248843d,2022-04-02T00:00:00.000Z,7,TK-203,2990511
663e9561bbc41f1bb248843e,2022-04-03T00:00:00.000Z,7,TK-203,2990810
663e9561bbc41f1bb248843f,2022-04-04T00:00:00.000Z,7,TK-203,2995924
663e9561bbc41f1bb2488440,2022-04-05T00:00:00.000Z,7,TK-203,2992186
663e9561bbc41f1bb2488441,2022-04-06T00:00:00.000Z,7,TK-203,2992724
663e9561bbc41f1bb2488442,2022-04-07T00:00:00.000Z,7,TK-203,2991886
663e9561bbc41f1bb2488443,2022-04-08T00:00:00.000Z,7,TK-203,2991048
663e9561bbc41f1bb2488444,2022-04-09T00:00:00.000Z,7,TK-203,2991587
663e9561bbc41f1bb2488445,2022-04-10T00:00:00.000Z,7,TK-203,2990270
663e9561bbc41f1bb2488446,2022-04-11T00:00:00.000Z,7,TK-203,2988056
663e9561bbc41f1bb2488447,2022-04-12T00:00:00.000Z,7,TK-203,2990001
663e9561bbc41f1bb2488448,2022-04-13T00:00:00.000Z,7,TK-203,2990776
663e9561bbc41f1bb2488449,2022-04-14T00:00:00.000Z,7,TK-203,2988864
663e9561bbc41f1bb248844a,2022-04-15T00:00:00.000Z,7,TK-203,2988351
663e9561bbc41f1bb248844b,2022-04-16T00:00:00.000Z,7,TK-203,2986675
663e9561bbc41f1bb248844c,2022-04-17T00:00:00.000Z,7,TK-203,2984723
663e9561bbc41f1bb248844d,2022-04-18T00:00:00.000Z,7,TK-203,2990163
663e9561bbc41f1bb248844e,2022-04-19T00:00:00.000Z,7,TK-203,2990499
663e9561bbc41f1bb248844f,2022-04-20T00:00:00.000Z,7,TK-203,2991038
663e9561bbc41f1bb2488450,2022-04-21T00:00:00.000Z,7,TK-203,2992621
663e9561bbc41f1bb2488451,2022-04-22T00:00:00.000Z,7,TK-203,2990768
663e9561bbc41f1bb2488452,2022-04-23T00:00:00.000Z,7,TK-203,2991277
663e9561bbc41f1bb2488453,2022-04-24T00:00:00.000Z,7,TK-203,2989360
663e9561bbc41f1bb2488454,2022-04-25T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488455,2022-04-26T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488456,2022-04-27T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488457,2022-04-28T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488458,2022-04-29T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488459,2022-04-30T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248845a,2022-05-01T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248845b,2022-05-02T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248845c,2022-05-03T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248845d,2022-05-04T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248845e,2022-05-05T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248845f,2022-05-06T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488460,2022-05-07T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488461,2022-05-08T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488462,2022-05-09T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488463,2022-05-10T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488464,2022-05-11T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488465,2022-05-12T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488466,2022-05-13T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488467,2022-05-14T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488468,2022-05-15T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488469,2022-05-16T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248846a,2022-05-17T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248846b,2022-05-18T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248846c,2022-05-19T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248846d,2022-05-20T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248846e,2022-05-21T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248846f,2022-05-22T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488470,2022-05-23T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488471,2022-05-24T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488472,2022-05-25T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488473,2022-05-26T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488474,2022-05-27T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488475,2022-05-28T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488476,2022-05-29T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488477,2022-05-30T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488478,2022-05-31T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488479,2022-06-01T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248847a,2022-06-02T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248847b,2022-06-03T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248847c,2022-06-04T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248847d,2022-06-05T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248847e,2022-06-06T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248847f,2022-06-07T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488480,2022-06-08T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488481,2022-06-09T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488482,2022-06-10T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488483,2022-06-11T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488484,2022-06-12T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488485,2022-06-13T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488486,2022-06-14T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488487,2022-06-15T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488488,2022-06-16T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488489,2022-06-17T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248848a,2022-06-18T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248848b,2022-06-19T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248848c,2022-06-20T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248848d,2022-06-21T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248848e,2022-06-22T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248848f,2022-06-23T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488490,2022-06-24T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488491,2022-06-25T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488492,2022-06-26T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488493,2022-06-27T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488494,2022-06-28T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488495,2022-06-29T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488496,2022-06-30T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488497,2022-07-01T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488498,2022-07-02T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb2488499,2022-07-03T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248849a,2022-07-04T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248849b,2022-07-05T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248849c,2022-07-06T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248849d,2022-07-07T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248849e,2022-07-08T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb248849f,2022-07-09T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a0,2022-07-10T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a1,2022-07-11T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a2,2022-07-12T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a3,2022-07-13T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a4,2022-07-14T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a5,2022-07-15T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a6,2022-07-16T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a7,2022-07-17T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a8,2022-07-18T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884a9,2022-07-19T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884aa,2022-07-20T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884ab,2022-07-21T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884ac,2022-07-22T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884ad,2022-07-23T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884ae,2022-07-24T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884af,2022-07-25T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884b0,2022-07-26T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884b1,2022-07-27T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884b2,2022-07-28T00:00:00.000Z,7,TK-203,2984490
663e9561bbc41f1bb24884b3,2022-07-29T00:00:00.000Z,7,TK-203,2984490
