_id,INJECTOR_CODE,FOLIO_NUMBER,FRAC_UNACCOUNTED
6638d02c36388c250bde1dc7,INJ_502,02/03/2022,-1
6638d02c36388c250bde1dc8,INJ_502,02/04/2022,-1
6638d02c36388c250bde1dc9,INJ_502,02/05/2022,0
6638d02c36388c250bde1dca,INJ_502,02/07/2022,-1
6638d02c36388c250bde1dcb,INJ_502,02/08/2022,1
6638d02c36388c250bde1dcc,INJ_502,02/09/2022,0
6638d02c36388c250bde1dcd,INJ_502,02/10/2022,1
6638d02c36388c250bde1dce,INJ_502,02/11/2022,-1
6638d02c36388c250bde1dcf,INJ_502,02/12/2022,-1
6638d02c36388c250bde1dd0,INJ_502,02/14/2022,3
6638d02c36388c250bde1dd1,INJ_502,02/15/2022,-1
6638d02c36388c250bde1dd2,INJ_502,02/16/2022,1
6638d02c36388c250bde1dd3,INJ_502,02/17/2022,0
6638d02c36388c250bde1dd4,INJ_502,02/18/2022,-2
6638d02c36388c250bde1dd5,INJ_502,02/19/2022,-1
6638d02c36388c250bde1dd6,INJ_502,07/16/2022,-1
6638d02c36388c250bde1dd7,INJ_502,07/18/2022,-1
6638d02c36388c250bde1dd8,INJ_502,07/19/2022,-1
6638d02c36388c250bde1dd9,INJ_502,07/20/2022,0
6638d02c36388c250bde1dda,INJ_502,07/21/2022,0
6638d02c36388c250bde1ddb,INJ_502,07/22/2022,0
6638d02c36388c250bde1ddc,INJ_502,07/23/2022,0
6638d02c36388c250bde1ddd,INJ_502,07/25/2022,0
6638d02c36388c250bde1dde,INJ_502,07/26/2022,1
6638d02c36388c250bde1ddf,INJ_502,07/27/2022,-1
6638d02c36388c250bde1de0,INJ_502,07/28/2022,-1
6638d02c36388c250bde1de1,INJ_502,07/29/2022,1
6638d02c36388c250bde1de2,INJ_502,07/30/2022,-1
6638d02c36388c250bde1de3,INJ_502,08/01/2022,0
6638d02c36388c250bde1de4,INJ_502,08/02/2022,1
6638d02c36388c250bde1de5,INJ_502,08/03/2022,1
6638d02c36388c250bde1de6,INJ_502,08/04/2022,-1
6638d02c36388c250bde1de7,INJ_502,08/05/2022,0
6638d02c36388c250bde1de8,INJ_502,08/06/2022,-2
6638d02c36388c250bde1de9,INJ_502,08/07/2022,0
6638d02c36388c250bde1dea,INJ_502,08/08/2022,0
6638d02c36388c250bde1deb,INJ_502,08/09/2022,-1
6638d02c36388c250bde1dec,INJ_502,08/10/2022,0
6638d02c36388c250bde1ded,INJ_502,08/11/2022,-1
6638d02c36388c250bde1dee,INJ_502,08/12/2022,1
6638d02c36388c250bde1def,INJ_502,08/13/2022,1
6638d02c36388c250bde1df0,INJ_502,08/14/2022,0
6638d02c36388c250bde1df1,INJ_502,08/15/2022,0
6638d02c36388c250bde1df2,INJ_502,08/16/2022,1
6638d02c36388c250bde1df3,INJ_502,08/17/2022,-1
6638d02c36388c250bde1df4,INJ_502,08/18/2022,1
6638d02c36388c250bde1df5,INJ_502,08/19/2022,0
6638d02c36388c250bde1df6,INJ_502,08/20/2022,1
6638d02c36388c250bde1df7,INJ_502,08/21/2022,1
6638d02c36388c250bde1df8,INJ_502,08/22/2022,-1
6638d02c36388c250bde1df9,INJ_502,08/23/2022,-1
6638d02c36388c250bde1dfa,INJ_502,08/24/2022,0
6638d02c36388c250bde1dfb,INJ_502,08/27/2022,1
6638d02c36388c250bde1dfc,INJ_502,08/28/2022,0
6638d02c36388c250bde1dfd,INJ_502,09/01/2022,1
6638d02c36388c250bde1dfe,INJ_502,09/02/2022,-1
6638d02c36388c250bde1dff,INJ_502,09/03/2022,0
6638d02c36388c250bde1e00,INJ_502,09/04/2022,0
6638d02c36388c250bde1e01,INJ_502,09/05/2022,0
6638d02c36388c250bde1e02,INJ_502,09/06/2022,-1
6638d02c36388c250bde1e03,INJ_502,09/07/2022,0
6638d02c36388c250bde1e04,INJ_502,09/08/2022,0
6638d02c36388c250bde1e05,INJ_502,09/09/2022,1
6638d02c36388c250bde1e06,INJ_502,09/10/2022,-1
6638d02c36388c250bde1e07,INJ_502,09/12/2022,-1
6638d02c36388c250bde1e08,INJ_502,09/13/2022,0
6638d02c36388c250bde1e09,INJ_502,09/14/2022,0
6638d02c36388c250bde1e0a,INJ_502,09/15/2022,-1
6638d02c36388c250bde1e0b,INJ_502,09/16/2022,902
6638d02c36388c250bde1e0c,INJ_502,09/17/2022,0
6638d02c36388c250bde1e0d,INJ_502,03/14/2023,0
6638d02c36388c250bde1e0e,INJ_502,03/22/2023,2
6638d02c36388c250bde1e0f,INJ_502,03/23/2023,0
6638d02c36388c250bde1e10,INJ_502,03/24/2023,1
6638d02c36388c250bde1e11,INJ_502,03/25/2023,1
6638d02c36388c250bde1e12,INJ_502,03/27/2023,1
6638d02c36388c250bde1e13,INJ_502,03/28/2023,1
6638d02c36388c250bde1e14,INJ_502,03/29/2023,-2
6638d02c36388c250bde1e15,INJ_502,03/30/2023,0
6638d02c36388c250bde1e16,INJ_502,04/01/2023,0
6638d02c36388c250bde1e17,INJ_502,04/03/2023,1
6638d02c36388c250bde1e18,INJ_502,04/04/2023,0
6638d02c36388c250bde1e19,INJ_502,04/05/2023,1
6638d02c36388c250bde1e1a,INJ_502,04/06/2023,0
6638d02c36388c250bde1e1b,INJ_502,04/07/2023,1
6638d02c36388c250bde1e1c,INJ_502,04/08/2023,0
6638d02c36388c250bde1e1d,INJ_502,04/10/2023,0
6638d02c36388c250bde1e1e,INJ_502,04/11/2023,-1
6638d02c36388c250bde1e1f,INJ_502,04/12/2023,0
6638d02c36388c250bde1e20,INJ_502,04/13/2023,1
6638d02c36388c250bde1e21,INJ_502,04/14/2023,1
6638d02c36388c250bde1e22,INJ_502,04/15/2023,1
6638d02c36388c250bde1e23,INJ_502,04/17/2023,0
6638d02c36388c250bde1e24,INJ_502,04/18/2023,0
6638d02c36388c250bde1e25,INJ_502,04/19/2023,0
6638d02c36388c250bde1e26,INJ_502,04/20/2023,-3
6638d02c36388c250bde1e27,INJ_502,04/21/2023,0
6638d02c36388c250bde1e28,INJ_502,04/23/2023,0
6638d02c36388c250bde1e29,INJ_502,04/24/2023,0
6638d02c36388c250bde1e2a,INJ_502,04/25/2023,1
6638d02c36388c250bde1e2b,INJ_502,04/26/2023,2
6638d02c36388c250bde1e2c,INJ_502,04/27/2023,0
6638d02c36388c250bde1e2d,INJ_502,04/28/2023,0
6638d02c36388c250bde1e2e,INJ_502,04/29/2023,0
6638d02c36388c250bde1e2f,INJ_502,05/01/2023,0
6638d02c36388c250bde1e30,INJ_502,05/02/2023,1
6638d02c36388c250bde1e31,INJ_502,05/03/2023,1
6638d02c36388c250bde1e32,INJ_502,05/04/2023,3
6638d02c36388c250bde1e33,INJ_502,05/05/2023,1
6638d02c36388c250bde1e34,INJ_502,05/06/2023,1
6638d02c36388c250bde1e35,INJ_502,05/08/2023,0
6638d02c36388c250bde1e36,INJ_502,05/09/2023,1
6638d02c36388c250bde1e37,INJ_502,05/10/2023,0
6638d02c36388c250bde1e38,INJ_502,05/11/2023,2
6638d02c36388c250bde1e39,INJ_502,05/12/2023,-19
6638d02c36388c250bde1e3a,INJ_502,05/13/2023,-2
6638d02c36388c250bde1e3b,INJ_502,05/15/2023,0
6638d02c36388c250bde1e3c,INJ_502,05/16/2023,1
6638d02c36388c250bde1e3d,INJ_502,05/17/2023,0
6638d02c36388c250bde1e3e,INJ_502,05/18/2023,0
6638d02c36388c250bde1e3f,INJ_502,05/19/2023,0
6638d02c36388c250bde1e40,INJ_502,05/20/2023,2
6638d02c36388c250bde1e41,INJ_502,05/21/2023,0
6638d02c36388c250bde1e42,INJ_502,05/22/2023,-1
6638d02c36388c250bde1e43,INJ_502,05/23/2023,-1
6638d02c36388c250bde1e44,INJ_502,05/24/2023,1
6638d02c36388c250bde1e45,INJ_502,05/25/2023,-1
6638d02c36388c250bde1e46,INJ_502,05/26/2023,1
6638d02c36388c250bde1e47,INJ_502,05/27/2023,2
6638d02c36388c250bde1e48,INJ_502,05/29/2023,2
6638d02c36388c250bde1e49,INJ_502,05/30/2023,0
6638d02c36388c250bde1e4a,INJ_502,05/31/2023,1
6638d02c36388c250bde1e4b,INJ_502,06/01/2023,0
6638d02c36388c250bde1e4c,INJ_502,06/02/2023,1
6638d02c36388c250bde1e4d,INJ_502,06/03/2023,0
6638d02c36388c250bde1e4e,INJ_502,06/05/2023,0
6638d02c36388c250bde1e4f,INJ_502,06/06/2023,-1
6638d02c36388c250bde1e50,INJ_502,06/07/2023,0
6638d02c36388c250bde1e51,INJ_502,06/08/2023,1
6638d02c36388c250bde1e52,INJ_502,06/09/2023,1
6638d02c36388c250bde1e53,INJ_502,06/10/2023,0
6638d02c36388c250bde1e54,INJ_502,06/12/2023,0
6638d02c36388c250bde1e55,INJ_502,06/13/2023,1
6638d02c36388c250bde1e56,INJ_502,06/14/2023,0
6638d02c36388c250bde1e57,INJ_502,06/15/2023,-1
6638d02c36388c250bde1e58,INJ_502,06/16/2023,1
6638d02c36388c250bde1e59,INJ_502,06/17/2023,1
6638d02c36388c250bde1e5a,INJ_502,06/19/2023,-1
6638d02c36388c250bde1e5b,INJ_502,06/20/2023,1
6638d02c36388c250bde1e5c,INJ_502,06/21/2023,1
6638d02c36388c250bde1e5d,INJ_502,06/22/2023,1
6638d02c36388c250bde1e5e,INJ_502,06/23/2023,1
6638d02c36388c250bde1e5f,INJ_502,06/24/2023,-1
6638d02c36388c250bde1e60,INJ_502,06/25/2023,-1
6638d02c36388c250bde1e61,INJ_502,06/26/2023,-1
6638d02c36388c250bde1e62,INJ_502,06/27/2023,2
6638d02c36388c250bde1e63,INJ_502,06/28/2023,-1
6638d02c36388c250bde1e64,INJ_502,06/30/2023,0
6638d02c36388c250bde1e65,INJ_502,07/01/2023,0
6638d02c36388c250bde1e66,INJ_502,07/03/2023,0
6638d02c36388c250bde1e67,INJ_502,07/04/2023,1
6638d02c36388c250bde1e68,INJ_502,07/05/2023,1
6638d02c36388c250bde1e69,INJ_502,07/06/2023,-1
6638d02c36388c250bde1e6a,INJ_502,07/07/2023,0
6638d02c36388c250bde1e6b,INJ_502,07/08/2023,0
6638d02c36388c250bde1e6c,INJ_502,07/10/2023,1
6638d02c36388c250bde1e6d,INJ_502,07/11/2023,0
6638d02c36388c250bde1e6e,INJ_502,07/12/2023,-1
6638d02c36388c250bde1e6f,INJ_502,07/13/2023,0
6638d02c36388c250bde1e70,INJ_502,07/14/2023,1
6638d02c36388c250bde1e71,INJ_502,07/15/2023,1
6638d02c36388c250bde1e72,INJ_502,07/16/2023,-1
6638d02c36388c250bde1e73,INJ_502,07/17/2023,0
6638d02c36388c250bde1e74,INJ_502,07/18/2023,-1
6638d02c36388c250bde1e75,INJ_502,07/19/2023,-1
6638d02c36388c250bde1e76,INJ_503,09/27/2021,-2
6638d02c36388c250bde1e77,INJ_503,09/28/2021,1
6638d02c36388c250bde1e78,INJ_503,09/29/2021,-2
6638d02c36388c250bde1e79,INJ_503,09/30/2021,1
6638d02c36388c250bde1e7a,INJ_503,10/01/2021,-1
6638d02c36388c250bde1e7b,INJ_503,10/02/2021,0
6638d02c36388c250bde1e7c,INJ_503,10/04/2021,1
6638d02c36388c250bde1e7d,INJ_503,10/05/2021,0
6638d02c36388c250bde1e7e,INJ_503,10/06/2021,0
6638d02c36388c250bde1e7f,INJ_503,10/07/2021,0
6638d02c36388c250bde1e80,INJ_503,10/08/2021,1
6638d02c36388c250bde1e81,INJ_503,10/09/2021,0
6638d02c36388c250bde1e82,INJ_503,10/11/2021,0
6638d02c36388c250bde1e83,INJ_503,10/12/2021,0
6638d02c36388c250bde1e84,INJ_503,10/13/2021,409
6638d02c36388c250bde1e85,INJ_503,10/14/2021,0
6638d02c36388c250bde1e86,INJ_503,10/15/2021,0
6638d02c36388c250bde1e87,INJ_503,10/22/2021,79
6638d02c36388c250bde1e88,INJ_503,10/23/2021,0
6638d02c36388c250bde1e89,INJ_503,10/25/2021,-1
6638d02c36388c250bde1e8a,INJ_503,10/26/2021,0
6638d02c36388c250bde1e8b,INJ_503,10/27/2021,1
6638d02c36388c250bde1e8c,INJ_503,10/28/2021,0
6638d02c36388c250bde1e8d,INJ_503,10/29/2021,0
6638d02c36388c250bde1e8e,INJ_503,10/30/2021,0
6638d02c36388c250bde1e8f,INJ_503,11/01/2021,1
6638d02c36388c250bde1e90,INJ_503,11/02/2021,1
6638d02c36388c250bde1e91,INJ_503,11/03/2021,0
6638d02c36388c250bde1e92,INJ_503,11/04/2021,-1
6638d02c36388c250bde1e93,INJ_503,11/05/2021,3
6638d02c36388c250bde1e94,INJ_503,11/06/2021,-1
6638d02c36388c250bde1e95,INJ_503,11/08/2021,1
6638d02c36388c250bde1e96,INJ_503,11/09/2021,-1
6638d02c36388c250bde1e97,INJ_503,11/10/2021,1
6638d02c36388c250bde1e98,INJ_503,11/11/2021,1
6638d02c36388c250bde1e99,INJ_503,11/12/2021,2
6638d02c36388c250bde1e9a,INJ_503,11/13/2021,0
6638d02c36388c250bde1e9b,INJ_503,11/15/2021,0
6638d02c36388c250bde1e9c,INJ_503,11/16/2021,0
6638d02c36388c250bde1e9d,INJ_503,11/17/2021,-2
6638d02c36388c250bde1e9e,INJ_503,11/18/2021,0
6638d02c36388c250bde1e9f,INJ_503,11/19/2021,-1
6638d02c36388c250bde1ea0,INJ_503,11/20/2021,-1
6638d02c36388c250bde1ea1,INJ_503,11/22/2021,-1
6638d02c36388c250bde1ea2,INJ_503,11/24/2021,0
6638d02c36388c250bde1ea3,INJ_503,11/26/2021,1
6638d02c36388c250bde1ea4,INJ_503,11/27/2021,1
6638d02c36388c250bde1ea5,INJ_503,11/29/2021,0
6638d02c36388c250bde1ea6,INJ_503,11/30/2021,1
6638d02c36388c250bde1ea7,INJ_503,12/01/2021,-1
6638d02c36388c250bde1ea8,INJ_503,12/02/2021,1
6638d02c36388c250bde1ea9,INJ_503,12/03/2021,798
6638d02c36388c250bde1eaa,INJ_503,12/04/2021,2
6638d02c36388c250bde1eab,INJ_503,12/06/2021,1
6638d02c36388c250bde1eac,INJ_503,12/07/2021,0
6638d02c36388c250bde1ead,INJ_503,12/08/2021,-1
6638d02c36388c250bde1eae,INJ_503,12/09/2021,-1
6638d02c36388c250bde1eaf,INJ_503,12/10/2021,1
6638d02c36388c250bde1eb0,INJ_503,12/11/2021,1
6638d02c36388c250bde1eb1,INJ_503,12/13/2021,0
6638d02c36388c250bde1eb2,INJ_503,12/14/2021,0
6638d02c36388c250bde1eb3,INJ_503,12/15/2021,-4
6638d02c36388c250bde1eb4,INJ_503,12/16/2021,1
6638d02c36388c250bde1eb5,INJ_503,12/17/2021,-1
6638d02c36388c250bde1eb6,INJ_503,12/18/2021,2
6638d02c36388c250bde1eb7,INJ_503,12/20/2021,1
6638d02c36388c250bde1eb8,INJ_503,12/21/2021,0
6638d02c36388c250bde1eb9,INJ_503,12/22/2021,-1
6638d02c36388c250bde1eba,INJ_503,12/23/2021,3
6638d02c36388c250bde1ebb,INJ_503,12/24/2021,0
6638d02c36388c250bde1ebc,INJ_503,12/25/2021,0
6638d02c36388c250bde1ebd,INJ_503,12/27/2021,-1
6638d02c36388c250bde1ebe,INJ_503,12/28/2021,0
6638d02c36388c250bde1ebf,INJ_503,12/29/2021,-2
6638d02c36388c250bde1ec0,INJ_503,12/30/2021,2
6638d02c36388c250bde1ec1,INJ_503,12/31/2021,-1
6638d02c36388c250bde1ec2,INJ_503,01/01/2022,-1
6638d02c36388c250bde1ec3,INJ_503,01/03/2022,-2
6638d02c36388c250bde1ec4,INJ_503,01/04/2022,-3
6638d02c36388c250bde1ec5,INJ_503,01/05/2022,1
6638d02c36388c250bde1ec6,INJ_503,01/06/2022,0
6638d02c36388c250bde1ec7,INJ_503,01/08/2022,-1
6638d02c36388c250bde1ec8,INJ_503,01/26/2022,1
6638d02c36388c250bde1ec9,INJ_503,01/27/2022,-2
6638d02c36388c250bde1eca,INJ_503,01/28/2022,1
6638d02c36388c250bde1ecb,INJ_503,01/29/2022,0
6638d02c36388c250bde1ecc,INJ_503,01/31/2022,1
6638d02c36388c250bde1ecd,INJ_503,02/01/2022,2
6638d02c36388c250bde1ece,INJ_503,02/02/2022,0
6638d02c36388c250bde1ecf,INJ_503,02/03/2022,0
6638d02c36388c250bde1ed0,INJ_503,02/04/2022,0
6638d02c36388c250bde1ed1,INJ_503,02/05/2022,0
6638d02c36388c250bde1ed2,INJ_503,02/07/2022,-2
6638d02c36388c250bde1ed3,INJ_503,02/08/2022,0
6638d02c36388c250bde1ed4,INJ_503,02/09/2022,0
6638d02c36388c250bde1ed5,INJ_503,02/10/2022,-1
6638d02c36388c250bde1ed6,INJ_503,02/11/2022,0
6638d02c36388c250bde1ed7,INJ_503,02/12/2022,-1
6638d02c36388c250bde1ed8,INJ_503,02/14/2022,-1
6638d02c36388c250bde1ed9,INJ_503,02/15/2022,2
6638d02c36388c250bde1eda,INJ_503,02/16/2022,0
6638d02c36388c250bde1edb,INJ_503,02/17/2022,-1
6638d02c36388c250bde1edc,INJ_503,02/18/2022,-1
6638d02c36388c250bde1edd,INJ_503,02/19/2022,-3
6638d02c36388c250bde1ede,INJ_503,07/11/2022,0
6638d02c36388c250bde1edf,INJ_503,09/12/2022,1
6638d02c36388c250bde1ee0,INJ_503,09/15/2022,-1
6638d02c36388c250bde1ee1,INJ_503,09/28/2022,1
6638d02c36388c250bde1ee2,INJ_503,10/04/2022,175
6638d02c36388c250bde1ee3,INJ_503,10/10/2022,0
6638d02c36388c250bde1ee4,INJ_503,10/11/2022,0
6638d02c36388c250bde1ee5,INJ_503,10/19/2022,1
6638d02c36388c250bde1ee6,INJ_503,10/24/2022,-1
6638d02c36388c250bde1ee7,INJ_503,10/28/2022,1
6638d02c36388c250bde1ee8,INJ_503,10/29/2022,0
6638d02c36388c250bde1ee9,INJ_503,11/01/2022,-1
6638d02c36388c250bde1eea,INJ_503,11/04/2022,0
6638d02c36388c250bde1eeb,INJ_503,11/09/2022,0
6638d02c36388c250bde1eec,INJ_503,11/11/2022,0
6638d02c36388c250bde1eed,INJ_503,11/12/2022,0
6638d02c36388c250bde1eee,INJ_503,11/16/2022,0
6638d02c36388c250bde1eef,INJ_503,11/24/2022,0
6638d02c36388c250bde1ef0,INJ_503,12/02/2022,-1
6638d02c36388c250bde1ef1,INJ_503,12/10/2022,1
6638d02c36388c250bde1ef2,INJ_503,12/24/2022,-1
6638d02c36388c250bde1ef3,INJ_503,12/31/2022,0
6638d02c36388c250bde1ef4,INJ_503,01/04/2023,0
6638d02c36388c250bde1ef5,INJ_503,01/14/2023,0
6638d02c36388c250bde1ef6,INJ_503,01/21/2023,0
6638d02c36388c250bde1ef7,INJ_503,02/02/2023,-1
6638d02c36388c250bde1ef8,INJ_503,02/08/2023,1
6638d02c36388c250bde1ef9,INJ_503,02/09/2023,0
6638d02c36388c250bde1efa,INJ_503,02/10/2023,1
6638d02c36388c250bde1efb,INJ_503,02/11/2023,-1
6638d02c36388c250bde1efc,INJ_503,02/22/2023,0
6638d02c36388c250bde1efd,INJ_503,02/25/2023,0
6638d02c36388c250bde1efe,INJ_503,02/27/2023,0
6638d02c36388c250bde1eff,INJ_503,03/02/2023,0
6638d02c36388c250bde1f00,INJ_503,03/07/2023,0
6638d02c36388c250bde1f01,INJ_503,03/08/2023,0
6638d02c36388c250bde1f02,INJ_503,03/11/2023,0
6638d02c36388c250bde1f03,INJ_503,03/14/2023,0
6638d02c36388c250bde1f04,INJ_503,03/15/2023,0
6638d02c36388c250bde1f05,INJ_503,03/17/2023,0
6638d02c36388c250bde1f06,INJ_503,03/18/2023,0
6638d02c36388c250bde1f07,INJ_503,03/24/2023,0
6638d02c36388c250bde1f08,INJ_503,03/25/2023,1
6638d02c36388c250bde1f09,INJ_503,04/05/2023,0
6638d02c36388c250bde1f0a,INJ_503,04/11/2023,0
6638d02c36388c250bde1f0b,INJ_503,04/20/2023,0
6638d02c36388c250bde1f0c,INJ_503,04/26/2023,0
6638d02c36388c250bde1f0d,INJ_503,05/03/2023,0
6638d02c36388c250bde1f0e,INJ_503,05/05/2023,1
6638d02c36388c250bde1f0f,INJ_503,05/06/2023,0
6638d02c36388c250bde1f10,INJ_503,05/08/2023,-1
6638d02c36388c250bde1f11,INJ_503,05/09/2023,-2
6638d02c36388c250bde1f12,INJ_503,05/10/2023,2
6638d02c36388c250bde1f13,INJ_503,05/11/2023,-1
6638d02c36388c250bde1f14,INJ_503,05/12/2023,-689
6638d02c36388c250bde1f15,INJ_503,05/13/2023,6
6638d02c36388c250bde1f16,INJ_503,05/15/2023,-1
6638d02c36388c250bde1f17,INJ_503,05/16/2023,2
6638d02c36388c250bde1f18,INJ_503,05/17/2023,1
6638d02c36388c250bde1f19,INJ_503,05/18/2023,2
6638d02c36388c250bde1f1a,INJ_503,05/19/2023,0
6638d02c36388c250bde1f1b,INJ_503,05/20/2023,-1
6638d02c36388c250bde1f1c,INJ_503,05/22/2023,2
6638d02c36388c250bde1f1d,INJ_503,05/23/2023,-1
6638d02c36388c250bde1f1e,INJ_503,05/24/2023,-1
6638d02c36388c250bde1f1f,INJ_503,05/25/2023,0
6638d02c36388c250bde1f20,INJ_503,05/26/2023,-1
6638d02c36388c250bde1f21,INJ_503,05/27/2023,2
6638d02c36388c250bde1f22,INJ_503,05/29/2023,2
6638d02c36388c250bde1f23,INJ_503,05/30/2023,1
6638d02c36388c250bde1f24,INJ_503,05/31/2023,0
6638d02c36388c250bde1f25,INJ_503,06/02/2023,0
6638d02c36388c250bde1f26,INJ_503,06/06/2023,-1
6638d02c36388c250bde1f27,INJ_503,06/07/2023,1
6638d02c36388c250bde1f28,INJ_503,06/08/2023,1
6638d02c36388c250bde1f29,INJ_503,06/09/2023,0
6638d02c36388c250bde1f2a,INJ_503,06/10/2023,5
6638d02c36388c250bde1f2b,INJ_503,06/12/2023,1
6638d02c36388c250bde1f2c,INJ_503,06/13/2023,2
6638d02c36388c250bde1f2d,INJ_503,06/14/2023,1
6638d02c36388c250bde1f2e,INJ_503,06/15/2023,4
6638d02c36388c250bde1f2f,INJ_503,06/16/2023,1
6638d02c36388c250bde1f30,INJ_503,06/17/2023,3
6638d02c36388c250bde1f31,INJ_503,06/19/2023,1
6638d02c36388c250bde1f32,INJ_503,06/20/2023,1
6638d02c36388c250bde1f33,INJ_503,06/21/2023,1
6638d02c36388c250bde1f34,INJ_503,06/22/2023,1
6638d02c36388c250bde1f35,INJ_503,06/24/2023,0
6638d02c36388c250bde1f36,INJ_503,06/26/2023,4
6638d02c36388c250bde1f37,INJ_503,06/27/2023,0
6638d02c36388c250bde1f38,INJ_503,06/28/2023,6
6638d02c36388c250bde1f39,INJ_503,06/30/2023,2
6638d02c36388c250bde1f3a,INJ_503,07/01/2023,3
6638d02c36388c250bde1f3b,INJ_503,07/03/2023,3
6638d02c36388c250bde1f3c,INJ_503,07/04/2023,0
6638d02c36388c250bde1f3d,INJ_503,07/05/2023,2
6638d02c36388c250bde1f3e,INJ_503,07/06/2023,2
6638d02c36388c250bde1f3f,INJ_503,07/07/2023,2
6638d02c36388c250bde1f40,INJ_503,07/08/2023,2
6638d02c36388c250bde1f41,INJ_503,07/10/2023,-3
6638d02c36388c250bde1f42,INJ_503,07/11/2023,2
6638d02c36388c250bde1f43,INJ_503,07/12/2023,2
6638d02c36388c250bde1f44,INJ_503,07/13/2023,3
6638d02c36388c250bde1f45,INJ_503,07/14/2023,-2
6638d02c36388c250bde1f46,INJ_503,07/15/2023,5
6638d02c36388c250bde1f47,INJ_503,07/16/2023,1
6638d02c36388c250bde1f48,INJ_503,07/17/2023,1
6638d02c36388c250bde1f49,INJ_503,07/18/2023,5
6638d02c36388c250bde1f4a,INJ_503,07/19/2023,-1
6638d02c36388c250bde1f4b,INJ_504,09/27/2021,0
6638d02c36388c250bde1f4c,INJ_504,09/28/2021,1
6638d02c36388c250bde1f4d,INJ_504,09/29/2021,0
6638d02c36388c250bde1f4e,INJ_504,09/30/2021,2
6638d02c36388c250bde1f4f,INJ_504,10/01/2021,0
6638d02c36388c250bde1f50,INJ_504,10/02/2021,2
6638d02c36388c250bde1f51,INJ_504,10/04/2021,0
6638d02c36388c250bde1f52,INJ_504,10/05/2021,0
6638d02c36388c250bde1f53,INJ_504,10/06/2021,8
6638d02c36388c250bde1f54,INJ_504,10/07/2021,0
6638d02c36388c250bde1f55,INJ_504,10/08/2021,4
6638d02c36388c250bde1f56,INJ_504,10/09/2021,-2
6638d02c36388c250bde1f57,INJ_504,10/11/2021,2
6638d02c36388c250bde1f58,INJ_504,10/12/2021,-2
6638d02c36388c250bde1f59,INJ_504,10/13/2021,935
6638d02c36388c250bde1f5a,INJ_504,10/14/2021,0
6638d02c36388c250bde1f5b,INJ_504,10/15/2021,1
6638d02c36388c250bde1f5c,INJ_504,10/16/2021,-1
6638d02c36388c250bde1f5d,INJ_504,10/18/2021,1
6638d02c36388c250bde1f5e,INJ_504,10/19/2021,2
6638d02c36388c250bde1f5f,INJ_504,10/20/2021,1
6638d02c36388c250bde1f60,INJ_504,10/21/2021,-1
6638d02c36388c250bde1f61,INJ_504,10/22/2021,-1
6638d02c36388c250bde1f62,INJ_504,10/23/2021,2
6638d02c36388c250bde1f63,INJ_504,10/25/2021,-1
6638d02c36388c250bde1f64,INJ_504,10/26/2021,-1
6638d02c36388c250bde1f65,INJ_504,10/27/2021,598
6638d02c36388c250bde1f66,INJ_504,10/28/2021,1
6638d02c36388c250bde1f67,INJ_504,10/29/2021,0
6638d02c36388c250bde1f68,INJ_504,10/30/2021,1
6638d02c36388c250bde1f69,INJ_504,11/01/2021,0
6638d02c36388c250bde1f6a,INJ_504,11/02/2021,0
6638d02c36388c250bde1f6b,INJ_504,11/03/2021,1
6638d02c36388c250bde1f6c,INJ_504,11/04/2021,-2
6638d02c36388c250bde1f6d,INJ_504,11/05/2021,605
6638d02c36388c250bde1f6e,INJ_504,11/06/2021,-605
6638d02c36388c250bde1f6f,INJ_504,11/08/2021,0
6638d02c36388c250bde1f70,INJ_504,11/09/2021,2
6638d02c36388c250bde1f71,INJ_504,11/10/2021,-1
6638d02c36388c250bde1f72,INJ_504,11/11/2021,0
6638d02c36388c250bde1f73,INJ_504,11/12/2021,-1
6638d02c36388c250bde1f74,INJ_504,11/13/2021,597
6638d02c36388c250bde1f75,INJ_504,11/15/2021,2
6638d02c36388c250bde1f76,INJ_504,11/16/2021,1
6638d02c36388c250bde1f77,INJ_504,11/17/2021,0
6638d02c36388c250bde1f78,INJ_504,11/18/2021,0
6638d02c36388c250bde1f79,INJ_504,11/19/2021,-1
6638d02c36388c250bde1f7a,INJ_504,11/20/2021,1
6638d02c36388c250bde1f7b,INJ_504,11/22/2021,1
6638d02c36388c250bde1f7c,INJ_504,11/23/2021,1
6638d02c36388c250bde1f7d,INJ_504,11/24/2021,1
6638d02c36388c250bde1f7e,INJ_504,11/25/2021,3
6638d02c36388c250bde1f7f,INJ_504,11/26/2021,0
6638d02c36388c250bde1f80,INJ_504,11/27/2021,1
6638d02c36388c250bde1f81,INJ_504,11/29/2021,2
6638d02c36388c250bde1f82,INJ_504,11/30/2021,0
6638d02c36388c250bde1f83,INJ_504,12/01/2021,2
6638d02c36388c250bde1f84,INJ_504,12/02/2021,0
6638d02c36388c250bde1f85,INJ_504,12/03/2021,0
6638d02c36388c250bde1f86,INJ_504,12/04/2021,1
6638d02c36388c250bde1f87,INJ_504,12/06/2021,-1
6638d02c36388c250bde1f88,INJ_504,12/07/2021,1
6638d02c36388c250bde1f89,INJ_504,12/08/2021,1
6638d02c36388c250bde1f8a,INJ_504,12/09/2021,1
6638d02c36388c250bde1f8b,INJ_504,12/10/2021,0
6638d02c36388c250bde1f8c,INJ_504,12/11/2021,1
