METER_CODE,FOLIO_NUMBER,ORDERED_QUANTITY,COMMITTED_NET_QUANTITY,GROSS_UNACCOUNTED,GROSS_THRUPUT,ACTUAL_GROSS_THRUPUT,serka,serka2,serka3
MTR_301,20220315,355100,341018,-3,340505,340502,14595,513,516
MTR_301,20220316,277000,250997,2,250638,250640,26362,359,357
MTR_301,20220317,303200,282215,6,281599,281605,21601,616,610
MTR_301,20220318,428000,406003,4,405324,405328,22676,679,675
MTR_301,20220319,293000,269978,10,268187,268197,24813,1791,1781
MTR_301,20220321,294000,284003,6,274821,274827,19179,9182,9176
MTR_301,20220322,360000,343969,0,343460,343460,16540,509,509
MTR_301,20220323,261100,238026,5,237620,237625,23480,406,401
MTR_301,20220324,194000,178057,4,177728,177732,16272,329,325
MTR_301,20220325,289000,275222,3,274586,274589,14414,636,633
MTR_301,20220326,195000,185130,1,184717,184718,10283,413,412
MTR_301,20220328,394250,378213,2,377577,377579,16673,636,634
MTR_301,20220329,295000,294962,2,294474,294476,526,488,486
MTR_301,20220330,449100,375056,8,374439,374447,74661,617,609
MTR_301,20220331,491000,446873,5,446313,446318,44687,560,555
MTR_301,20220401,362000,355872,6,355380,355386,6620,492,486
MTR_301,20220402,289000,287010,-1,283574,283573,5426,3436,3437
MTR_301,20220404,408100,363219,9,362484,362493,45616,735,726
MTR_301,20220405,266000,251183,-1,250627,250626,15373,556,557
MTR_301,20220406,218000,208148,3,199720,199723,18280,8428,8425
MTR_301,20220407,296000,285163,5,284527,284532,11473,636,631
MTR_301,20220408,477100,397217,5,396404,396409,80696,813,808
MTR_301,20220409,231000,227002,3,226617,226620,4383,385,382
MTR_301,20220411,275000,274885,1,274577,274578,423,308,307
MTR_301,20220412,243000,242823,0,242610,242610,390,213,213
MTR_301,20220413,308000,299849,1,299519,299520,8481,330,329
MTR_301,20220414,203000,187885,5,189998,190003,13002,-2113,-2118
MTR_301,20220415,182000,174872,4,174686,174690,7314,186,182
MTR_301,20220416,371000,353580,5,361400,361405,9600,-7820,-7825
MTR_301,20220418,404100,400235,-1,400371,400370,3729,-136,-135
MTR_301,20220419,412100,340328,18,340538,340556,71562,-210,-228
MTR_301,20220420,333000,329504,4,329487,329491,3513,17,13
MTR_301,20220421,699000,677961,5,677929,677934,21071,32,27
MTR_301,20220422,340000,339663,3,339523,339526,477,140,137
MTR_301,20220424,277000,274979,5,276604,276609,396,-1625,-1630
MTR_301,20220425,261000,240281,4,241609,241613,19391,-1328,-1332
MTR_301,20220426,399000,388203,5,390424,390429,8576,-2221,-2226
MTR_301,20220427,343000,331615,1,333455,333456,9545,-1840,-1841
MTR_301,20220428,468000,450754,3,451394,451397,16606,-640,-643
MTR_301,20220429,373000,366360,1,368408,368409,4592,-2048,-2049
MTR_301,20220501,8000,7943,0,7991,7991,9,-48,-48
MTR_301,20220503,205000,203538,-1,204693,204692,307,-1155,-1154
MTR_301,20220504,267000,265089,2,260617,260619,6383,4472,4470
MTR_301,20220505,413100,372420,6,374497,374503,38603,-2077,-2083
MTR_301,20220506,380000,377285,3,379441,379444,559,-2156,-2159
MTR_301,20220507,321000,314737,2,316508,316510,4492,-1771,-1773
MTR_301,20220508,20000,19856,0,19974,19974,26,-118,-118
MTR_301,20220509,406000,386220,3,388434,388437,17566,-2214,-2217
MTR_301,20220510,374000,345515,3,347446,347449,26554,-1931,-1934
MTR_301,20220511,446000,416010,10,419562,419572,26438,-3552,-3562
MTR_301,20220512,411000,397145,2,399375,399377,11625,-2230,-2232
MTR_301,20220513,541000,519262,4,530175,530179,10825,-10913,-10917
MTR_301,20220514,321000,288920,5,290187,290192,30813,-1267,-1272
MTR_301,20220515,17000,16878,-1,16974,16973,26,-96,-95
MTR_301,20220516,301000,298850,-2,300555,300553,445,-1705,-1703
MTR_301,20220517,405000,382246,4,385513,385517,19487,-3267,-3271
MTR_301,20220518,396000,377284,6,379370,379376,16630,-2086,-2092
MTR_301,20220519,431100,410150,6,412307,412313,18793,-2157,-2163
MTR_301,20220520,544000,473590,3,476239,476242,67761,-2649,-2652
MTR_301,20220521,331000,312750,8,314468,314476,16532,-1718,-1726
MTR_301,20220523,431000,406077,8,408294,408302,22706,-2217,-2225
MTR_301,20220524,410000,397139,3,399279,399282,10721,-2140,-2143
MTR_301,20220525,381000,337570,4,327905,327909,53095,9665,9661
MTR_301,20220526,409000,406079,-1,408335,408334,665,-2256,-2255
MTR_301,20220527,447000,428914,6,431368,431374,15632,-2454,-2460
MTR_301,20220528,272000,260127,3,261614,261617,10386,-1487,-1490
MTR_301,20220530,445000,429904,6,432358,432364,12642,-2454,-2460
MTR_301,20220531,355200,329826,3,326527,326530,28673,3299,3296
MTR_301,20220601,504000,413028,8,415148,415156,88852,-2120,-2128
MTR_301,20220602,483000,401112,8,403399,403407,79601,-2287,-2295
MTR_301,20220603,582000,561957,5,565055,565060,16945,-3098,-3103
MTR_301,20220604,414000,396150,4,398348,398352,15652,-2198,-2202
MTR_301,20220606,549000,513307,10,516186,516196,32814,-2879,-2889
MTR_301,20220607,589120,579941,6,583090,583096,6030,-3149,-3155
MTR_301,20220608,526000,504368,11,507250,507261,18750,-2882,-2893
MTR_301,20220609,507000,448769,4,451240,451244,55760,-2471,-2475
MTR_301,20220610,505000,476570,2,479251,479253,25749,-2681,-2683
MTR_301,20220611,435000,404092,4,406349,406353,28651,-2257,-2261
MTR_301,20220613,512000,475578,9,478217,478226,33783,-2639,-2648
MTR_301,20220614,450000,425936,-1,428347,428346,21653,-2411,-2410
MTR_301,20220615,576000,562947,5989,566030,572019,9970,-3083,-9072
MTR_301,20220616,335100,308875,5,310552,310557,24548,-1677,-1682
MTR_301,20220617,428000,395153,0,397408,397408,30592,-2255,-2255
MTR_301,20220618,321000,301827,0,303281,303281,17719,-1454,-1454
MTR_301,20220620,508000,430898,3,433021,433024,74979,-2123,-2126
MTR_301,20220621,387200,378474,-2,380357,380355,6843,-1883,-1881
MTR_301,20220622,393000,354450,4,353180,353184,39820,1270,1266
MTR_301,20220623,353000,338561,1,340400,340401,12600,-1839,-1840
MTR_301,20220624,505100,484606,5,487242,487247,17858,-2636,-2641
MTR_301,20220625,281000,273035,3,274551,274554,6449,-1516,-1519
MTR_301,20220626,16000,15885,0,15981,15981,19,-96,-96
MTR_301,20220627,485000,460681,4,463077,463081,21923,-2396,-2400
MTR_301,20220628,656000,608612,2,611880,611882,44120,-3268,-3270
MTR_301,20220629,667000,608615,2,612124,612126,54876,-3509,-3511
MTR_301,20220630,514300,494735,5,503320,503325,10980,-8585,-8590
MTR_301,20220701,571000,553019,2137,554062,556199,16938,-1043,-3180
MTR_301,20220702,345000,334589,3,336435,336438,8565,-1846,-1849
MTR_301,20220703,16000,15885,0,15980,15980,20,-95,-95
MTR_301,20220704,453000,429907,4,433269,433273,19731,-3362,-3366
MTR_301,20220705,454000,441818,8,444244,444252,9756,-2426,-2434
MTR_301,20220706,393000,382246,-1,384288,384287,8712,-2042,-2041
MTR_301,20220707,445000,416006,7,418299,418306,26701,-2293,-2300
MTR_301,20220708,397200,382445,4,384563,384567,12637,-2118,-2122
MTR_301,20220709,328000,309773,0,311514,311514,16486,-1741,-1741
MTR_301,20220711,96720,87094,2,79878,79880,16842,7216,7214
MTR_301,20220712,134100,133142,-1,133822,133821,278,-680,-679
MTR_301,20220713,155000,145948,2,146780,146782,8220,-832,-834
MTR_301,20220714,239000,237294,-1,238597,238596,403,-1303,-1302
MTR_301,20220715,205000,193605,3,194679,194682,10321,-1074,-1077
MTR_301,20220716,436000,420966,4,435322,435326,678,-14356,-14360
MTR_301,20220718,547000,531173,5,534165,534170,12835,-2992,-2997
MTR_301,20220719,469000,453734,1,455347,455348,13653,-1613,-1614
MTR_301,20220720,475000,450753,3,453355,453358,21645,-2602,-2605
MTR_301,20220721,423000,419976,-1,422334,422333,666,-2358,-2357
MTR_301,20220722,508100,498512,3,501198,501201,6902,-2686,-2689
MTR_301,20220723,349100,346604,3,348444,348447,656,-1840,-1843
MTR_301,20220725,436000,422954,3,425304,425307,10696,-2350,-2353
MTR_301,20220726,435000,402104,5,404311,404316,30689,-2207,-2212
MTR_301,20220727,348000,341539,3,343432,343435,4568,-1893,-1896
MTR_301,20220728,419100,407168,4,409296,409300,9804,-2128,-2132
MTR_301,20220729,348100,345609,4,347508,347512,592,-1899,-1903
MTR_301,20220730,289000,286936,2,288577,288579,423,-1641,-1643
MTR_301,20220801,633000,616555,2,620072,620074,12928,-3517,-3519
MTR_301,20220802,529000,476569,3,479203,479206,49797,-2634,-2637
MTR_301,20220803,609000,599689,2,602954,602956,6046,-3265,-3267
MTR_301,20220804,520000,490467,4,493195,493199,26805,-2728,-2732
MTR_301,20220805,337000,150913,3,95490,95493,241510,55423,55420
MTR_301,20220806,124000,30778,0,0,0,124000,30778,30778
MTR_301,20220808,63000,16879,0,0,0,63000,16879,16879
MTR_301,20220809,10000,9928,0,0,0,10000,9928,9928
MTR_301,20220811,14000,8936,0,0,0,14000,8936,8936
MTR_301,20220812,38000,27799,0,0,0,38000,27799,27799
MTR_301,20220813,14000,13899,0,0,0,14000,13899,13899
MTR_301,20220814,16000,7943,0,0,0,16000,7943,7943
MTR_301,20220815,10000,9928,0,0,0,10000,9928,9928
MTR_301,20220816,27000,18864,0,0,0,27000,18864,18864
MTR_301,20220817,6000,5957,0,0,0,6000,5957,5957
MTR_301,20220818,14000,13900,0,0,0,14000,13900,13900
MTR_301,20220820,30000,21842,0,0,0,30000,21842,21842
MTR_301,20220822,14000,13900,0,0,0,14000,13900,13900
MTR_301,20220823,22000,21842,0,0,0,22000,21842,21842
MTR_301,20220824,26000,25814,0,0,0,26000,25814,25814
MTR_301,20220825,16000,15885,0,0,0,16000,15885,15885
MTR_301,20220921,36000,23828,0,0,0,36000,23828,23828
MTR_301,20220922,33000,32764,0,0,0,33000,32764,32764
MTR_301,20220923,159000,157863,0,122762,122762,36238,35101,35101
MTR_301,20220924,258000,251192,4,252600,252604,5400,-1408,-1412
MTR_301,20220926,350000,309770,4,311481,311485,38519,-1711,-1715
MTR_301,20220927,323000,294877,0,296548,296548,26452,-1671,-1671
MTR_301,20220928,260000,237293,18974,238611,257585,21389,-1318,-20292
MTR_301,20220929,174100,168884,-1,169741,169740,4359,-857,-856
MTR_301,20220930,237000,232327,-1,233662,233661,3338,-1335,-1334
MTR_301,20221001,342000,308775,158748,311540,470288,30460,-2765,-161513
MTR_301,20221004,557100,523296,291556,526218,817774,30882,-2922,-294478
MTR_301,20221005,369000,345532,13968,347485,361453,21515,-1953,-15921
MTR_301,20221006,414100,394918,-2,394407,394405,19693,511,513
MTR_301,20221007,435000,420081,72896,426306,499202,8694,-6225,-79121
MTR_301,20221008,415000,402294,4,408318,408322,6682,-6024,-6028
MTR_301,20221010,309200,289517,7990,283712,291702,25488,5805,-2185
MTR_301,20221011,374000,354779,4,357427,357431,16573,-2648,-2652
MTR_301,20221012,464100,449101,2,437347,437349,26753,11754,11752
MTR_301,20221013,506000,484715,2,488306,488308,17694,-3591,-3593
MTR_301,20221014,610000,577889,4,582145,582149,27855,-4256,-4260
MTR_301,20221015,570100,558497,7,566102,566109,3998,-7605,-7612
MTR_301,20221017,388100,374638,29949,379363,409312,8737,-4725,-34674
MTR_301,20221018,286100,276278,4,279599,279603,6501,-3321,-3325
MTR_301,20221019,352200,335741,4,339497,339501,12703,-3756,-3760
MTR_301,20221020,33000,32584,383361,32937,416298,63,-353,-383714
MTR_301,20221021,503100,479240,-1,484256,484255,18844,-5016,-5015
MTR_301,20221022,349100,327578,0,330510,330510,18590,-2932,-2932
MTR_301,20221024,370000,358340,2,361349,361351,8651,-3009,-3011
MTR_301,20221025,436000,426713,2,430286,430288,5714,-3573,-3575
MTR_301,20221026,500000,479282,5,481191,481196,18809,-1909,-1914
MTR_301,20221027,526000,494187,4,501173,501177,24827,-6986,-6990
MTR_301,20221028,552100,541018,9,545179,545188,6921,-4161,-4170
MTR_301,20221029,480000,457894,6,461354,461360,18646,-3460,-3466
MTR_301,20221031,635000,597070,9,601042,601051,33958,-3972,-3981
MTR_301,20221101,314000,308196,0,310471,310471,3529,-2275,-2275
MTR_301,20221102,345100,331943,2,334488,334490,10612,-2545,-2547
MTR_301,20221103,352000,348808,-2,351423,351421,577,-2615,-2613
MTR_301,20221104,377000,368772,2996,371373,374369,5627,-2601,-5597
MTR_301,20221105,258000,255831,2,257580,257582,420,-1749,-1751
MTR_301,20221106,29000,18846,1,18982,18983,10018,-136,-137
MTR_301,20221107,339000,336395,0,338471,338471,529,-2076,-2076
MTR_301,20221108,359000,340428,3,342469,342472,16531,-2041,-2044
MTR_301,20221109,400000,383268,-3,385410,385407,14590,-2142,-2139
MTR_301,20221110,318000,307908,1,309522,309523,8478,-1614,-1615
MTR_301,20221111,460000,433111,3,435279,435282,24721,-2168,-2171
MTR_301,20221112,292000,290110,1,291537,291538,463,-1427,-1428
MTR_301,20221114,385000,341757,0,343470,343470,41530,-1713,-1713
MTR_301,20221115,418100,415150,3,416896,416899,1204,-1746,-1749
MTR_301,20221116,393000,377355,2,379398,379400,13602,-2043,-2045
MTR_301,20221117,523000,519429,-1,522192,522191,808,-2763,-2762
MTR_301,20221118,508000,477840,1,480249,480250,27751,-2409,-2410
MTR_301,20221119,352100,341968,-1,343498,343497,8602,-1530,-1529
MTR_301,20221120,19000,18889,1,18974,18975,26,-85,-86
MTR_301,20221121,398200,396008,2,397511,397513,689,-1503,-1505
MTR_301,20221122,401000,412709,13737,400369,414106,631,12340,-1397
MTR_301,20221123,375000,372974,1,374399,374400,601,-1425,-1426
MTR_301,20221124,355000,335241,7,328441,328448,26559,6800,6793
MTR_301,20221125,473000,468416,1,470238,470239,2762,-1822,-1823
MTR_301,20221126,254000,248564,4,249566,249570,4434,-1002,-1006
MTR_301,20221128,363000,345193,2,346489,346491,16511,-1296,-1298
MTR_301,20221129,209000,200057,0,200664,200664,8336,-607,-607
MTR_301,20221130,295000,283782,1415,283146,284561,11854,636,-779
MTR_301,20221201,316100,298901,6,305593,305599,10507,-6692,-6698
MTR_301,20221202,411000,397590,-1,402382,402381,8618,-4792,-4791
MTR_301,20221203,399000,380837,-3,385403,385400,13597,-4566,-4563
MTR_301,20221204,14000,13958,0,13972,13972,28,-14,-14
MTR_301,20221205,476100,457785,0,458315,458315,17785,-530,-530
MTR_301,20221206,485100,462444,4,468335,468339,16765,-5891,-5895
MTR_301,20221207,501000,459262,3,460290,460293,40710,-1028,-1031
MTR_301,20221208,322000,300876,5,301544,301549,20456,-668,-673
MTR_301,20221209,299000,297924,-1,298556,298555,444,-632,-631
MTR_301,20221210,235000,234172,-1,234638,234637,362,-466,-465
MTR_301,20221212,210000,197282,4,197714,197718,12286,-432,-436
MTR_301,20221213,121000,120496,0,120819,120819,181,-323,-323
MTR_301,20221214,165000,164307,-2,164738,164736,262,-431,-429
MTR_301,20221215,177000,176292,-1,176741,176740,259,-449,-448
MTR_301,20221216,491000,476229,4,477197,477201,13803,-968,-972
MTR_301,20221217,398000,384600,-4,385415,385411,12585,-815,-811
MTR_301,20221218,46000,25909,0,25944,25944,20056,-35,-35
MTR_301,20221219,562000,485202,-3,482242,482239,79758,2960,2963
MTR_301,20221220,496000,480268,-2,481245,481243,14755,-977,-975
MTR_301,20221221,386000,376724,1,377401,377402,8599,-677,-678
MTR_301,20221222,357000,351834,4,352441,352445,4559,-607,-611
MTR_301,20221223,644100,594174,3,595096,595099,49004,-922,-925
MTR_301,20221224,310100,309110,-2,309588,309586,512,-478,-476
MTR_301,20221226,411100,389894,4,390488,390492,20612,-594,-598
MTR_301,20221227,504000,489543,0,495149,495149,8851,-5606,-5606
MTR_301,20221228,532000,491775,-3,492177,492174,39823,-402,-399
MTR_301,20221229,578000,553715,0,555077,555077,22923,-1362,-1362
MTR_301,20221230,546420,527907,-2,531011,531009,15409,-3104,-3102
MTR_301,20221231,223000,216173,1,216640,216641,6360,-467,-468
MTR_301,20230101,70000,69741,2,69888,69890,112,-147,-149
MTR_301,20230102,415100,413881,1,414367,414368,733,-486,-487
MTR_301,20230103,142330,131947,9990,132216,142206,10114,-269,-10259
MTR_301,20230104,393000,379904,1,380986,380987,12014,-1082,-1083
MTR_301,20230105,419000,394881,4,396000,396004,23000,-1119,-1123
MTR_301,20230106,371000,362001,4,363013,363017,7987,-1012,-1016
MTR_301,20230107,259000,236395,4,240836,240840,18164,-4441,-4445
MTR_301,20230108,18000,17953,0,18002,18002,-2,-49,-49
MTR_301,20230109,436100,421912,2,423098,423100,13002,-1186,-1188
MTR_301,20230110,284000,273165,1,279092,279093,4908,-5927,-5928
MTR_301,20230111,221000,186418,1,187014,187015,33986,-596,-597
MTR_301,20230112,283000,276182,-1,277024,277023,5976,-842,-841
MTR_301,20230113,344000,317773,1,317984,317985,26016,-211,-212
MTR_301,20230114,244000,241743,0,241998,241998,2002,-255,-255
MTR_301,20230115,35000,29963,0,35001,35001,-1,-5038,-5038
MTR_301,20230116,373000,364637,5,365008,365013,7992,-371,-376
MTR_301,20230117,448000,421612,-2,422479,422477,25521,-867,-865
MTR_301,20230118,307000,301784,-1,302029,302028,4971,-245,-244
MTR_301,20230119,317000,306179,1,305992,305993,11008,187,186
MTR_301,20230120,383000,360287,4,359977,359981,23023,310,306
MTR_301,20230121,244000,223942,4,223998,224002,20002,-56,-60
MTR_301,20230123,298000,278024,4,278004,278008,19996,20,16
MTR_301,20230124,321000,309019,1,309015,309016,11985,4,3
MTR_301,20230125,298000,281212,1,281026,281027,16974,186,185
MTR_301,20230126,290000,252397,2,252023,252025,37977,374,372
MTR_301,20230127,343000,343455,3,343025,343028,-25,430,427
MTR_301,20230128,234000,212378,1,212024,212025,21976,354,353
MTR_301,20230130,442100,403582,4,400995,400999,41105,2587,2583
MTR_301,20230131,297000,284362,4,284014,284018,12986,348,344
MTR_301,20230201,252000,236296,0,236015,236015,15985,281,281
MTR_301,20230202,284000,274319,-3,274002,273999,9998,317,320
MTR_301,20230203,356000,356420,2,355975,355977,25,445,443
MTR_301,20230204,232000,232245,2,232009,232011,-9,236,234
MTR_301,20230206,344000,338305,1,337990,337991,6010,315,314
MTR_301,20230207,363100,327422,2,327043,327045,36057,379,377
MTR_301,20230208,343000,325536,-1,325009,325008,17991,527,528
MTR_301,20230209,323000,310402,1,309946,309947,13054,456,455
MTR_301,20230210,357000,306266,2,307989,307991,49011,-1723,-1725
MTR_301,20230211,195000,179176,0,179004,179004,15996,172,172
MTR_301,20230213,216000,216182,-1,215998,215997,2,184,185
MTR_301,20230214,279000,168130,2,168012,168014,110988,118,116
MTR_301,20230215,379000,359263,2,358096,358098,20904,1167,1165
MTR_301,20230216,428000,414294,0,414025,414025,13975,269,269
MTR_301,20230217,492000,452278,8,452053,452061,39947,225,217
MTR_301,20230218,312000,302170,3,302003,302006,9997,167,164
MTR_301,20230220,471000,424276,0,424031,424031,46969,245,245
MTR_301,20230221,437000,418144,-1,418034,418033,18966,110,111
MTR_301,20230222,324000,290545,4,291018,291022,32982,-473,-477
MTR_301,20230223,288000,287248,1,288017,288018,-17,-769,-770
MTR_301,20230224,441000,439952,1,440986,440987,14,-1034,-1035
MTR_301,20230225,255000,246485,-2,246982,246980,8018,-497,-495
MTR_301,20230226,30000,29945,0,29996,29996,4,-51,-51
MTR_301,20230227,284000,253556,0,253967,253967,30033,-411,-411
MTR_301,20230228,97000,96847,1,97000,97001,0,-153,-154
MTR_301,20230301,337274,318705,0,320257,320257,17017,-1552,-1552
MTR_301,20230302,498000,479615,3,480012,480015,17988,-397,-400
MTR_301,20230303,424000,420791,2,424053,424055,-53,-3262,-3264
MTR_301,20230304,309000,289899,3,290038,290041,18962,-139,-142
MTR_301,20230306,363000,362892,0,359002,359002,3998,3890,3890
MTR_301,20230307,370000,359795,0,360003,360003,9997,-208,-208
MTR_301,20230308,305000,299759,1,300002,300003,4998,-243,-244
MTR_301,20230309,313000,312750,-1,313014,313013,-14,-264,-263
MTR_301,20230310,391000,371734,0,376613,376613,14387,-4879,-4879
MTR_301,20230311,296000,260892,7,261022,261029,34978,-130,-137
MTR_301,20230313,546000,476670,-1,478094,478093,67906,-1424,-1423
MTR_301,20230314,423000,387676,2,377060,377062,45940,10616,10614
MTR_301,20230315,458000,435647,2,436006,436008,21994,-359,-361
MTR_301,20230316,287000,276656,2,277005,277007,9995,-349,-351
MTR_301,20230317,419000,408822,4,410027,410031,8973,-1205,-1209
