INJECTOR_CODE,FOLIO_NUMBER,ORDERED_QUANTITY,COMMITTED_NET_QUANTITY,UNACCOUNTED,FRAC_UNACCOUNTED,PRODUCT_THRUPUT,serka
INJ_202,20220218,7500,1500,0,0,4989,-3489
INJ_202,20220219,16200,3300,0,0,10973,-7673
INJ_202,20220714,600,600,0,0,1991,-1391
INJ_202,20220715,5700,5700,0,-1,18964,-13264
INJ_202,20220716,19500,14100,0,0,46898,-32798
INJ_202,20220717,1800,1800,0,0,5992,-4192
INJ_202,20220718,8100,5700,0,1,18949,-13249
INJ_202,20220719,3900,3900,0,1,12966,-9066
INJ_202,20220720,7800,7800,0,-1,25934,-18134
INJ_202,20220722,8700,6900,0,-1,22932,-16032
INJ_202,20220723,10800,9600,0,2,31912,-22312
INJ_202,20220725,8400,6600,0,1,21954,-15354
INJ_202,20220726,4500,4500,0,0,14963,-10463
INJ_202,20220727,5700,5700,0,0,18943,-13243
INJ_202,20220728,7500,7500,0,0,24943,-17443
INJ_202,20220729,6900,5400,0,0,17956,-12556
INJ_202,20220730,4200,4200,0,-1,13962,-9762
INJ_202,20220801,2400,2400,0,0,7977,-5577
INJ_202,20220802,3900,3900,0,-1,12962,-9062
INJ_202,20220803,16800,16800,0,1,55855,-39055
INJ_202,20220804,15600,15600,0,0,51882,-36282
INJ_202,20220805,7200,7200,0,1,23940,-16740
INJ_202,20220806,18600,18600,0,1,61829,-43229
INJ_202,20220808,9000,7500,0,1,24945,-17445
INJ_202,20220809,15600,13800,0,2,45878,-32078
INJ_202,20220810,3000,3000,0,0,9963,-6963
INJ_202,20220811,10800,9900,0,1,32911,-23011
INJ_202,20220812,1500,1500,0,0,4985,-3485
INJ_202,20220813,5100,5100,0,0,16963,-11863
INJ_202,20220814,3000,3000,0,1,9973,-6973
INJ_202,20220815,7200,6000,0,-1,19937,-13937
INJ_202,20220816,6300,6300,0,0,20947,-14647
INJ_202,20220817,3930,3930,0,0,13014,-9084
INJ_202,20220818,4500,2700,0,0,8984,-6284
INJ_202,20220819,8400,7500,0,1,24941,-17441
INJ_202,20220820,12900,10500,0,2,34899,-24399
INJ_202,20220822,7200,5400,0,0,17967,-12567
INJ_202,20220823,3300,3300,0,0,10963,-7663
INJ_202,20220826,9900,9900,0,0,32921,-23021
INJ_202,20220827,8400,6900,0,-1,22920,-16020
INJ_202,20220901,1500,1500,0,1,4991,-3491
INJ_202,20220903,3600,1800,0,-1,5988,-4188
INJ_202,20220905,2100,2100,0,0,6978,-4878
INJ_202,20220907,9900,7800,0,0,25927,-18127
INJ_202,20220908,4800,4800,0,-1,15967,-11167
INJ_202,20220909,5100,4500,0,-1,14956,-10456
INJ_202,20220910,4200,3300,0,0,10964,-7664
INJ_202,20220912,1800,900,0,0,2991,-2091
INJ_202,20220913,16200,15300,0,-2,50904,-35604
INJ_202,20220914,4200,3300,0,0,10962,-7662
INJ_202,20220915,2100,2100,0,-1,6984,-4884
INJ_202,20220916,5700,5100,0,1,16964,-11864
INJ_202,20220917,3600,2400,0,0,7974,-5574
INJ_202,20230314,3000,2100,0,-1,6986,-4886
INJ_202,20230322,4200,1800,0,1,5981,-4181
INJ_202,20230323,22200,10200,0,-1,33928,-23728
INJ_202,20230324,10200,6900,0,0,22949,-16049
INJ_202,20230325,18600,8100,0,-1,26915,-18815
INJ_202,20230327,6000,2400,0,0,7972,-5572
INJ_202,20230328,12600,7800,0,0,25962,-18162
INJ_202,20230329,4800,1500,0,1,4987,-3487
INJ_202,20230330,7800,1800,0,0,5982,-4182
INJ_202,20230401,1500,1500,0,-1,4984,-3484
INJ_202,20230404,13500,5100,0,0,16966,-11866
INJ_202,20230405,1500,1500,0,0,4991,-3491
INJ_202,20230406,10800,1800,0,0,5990,-4190
INJ_202,20230407,10500,7500,0,0,24945,-17445
INJ_202,20230408,5400,3900,0,-1,12965,-9065
INJ_202,20230410,4200,4200,0,0,13969,-9769
INJ_202,20230412,33000,3000,0,0,9989,-6989
INJ_202,20230413,6900,2100,0,0,6982,-4882
INJ_202,20230414,13800,4800,0,0,15950,-11150
INJ_202,20230417,1800,900,0,0,2993,-2093
INJ_202,20230418,29100,8100,0,0,26970,-18870
INJ_202,20230419,8100,3600,0,-1,11959,-8359
INJ_202,20230420,6300,6300,0,1,20960,-14660
INJ_202,20230421,5100,2400,0,0,7981,-5581
INJ_202,20230424,9600,3300,0,0,10969,-7669
INJ_202,20230425,3600,2700,0,0,8982,-6282
INJ_202,20230426,900,900,0,0,2989,-2089
INJ_202,20230427,5100,4200,0,0,13945,-9745
INJ_202,20230428,3900,3900,0,-1,12957,-9057
INJ_202,20230429,17700,15300,0,0,50904,-35604
INJ_202,20230501,8100,6900,0,0,22949,-16049
INJ_202,20230502,11700,9000,0,0,29931,-20931
INJ_202,20230503,21000,10800,0,0,40686,-29886
INJ_202,20230504,6900,3000,0,0,9963,-6963
INJ_202,20230505,27900,9900,0,-2,32932,-23032
INJ_202,20230506,19800,11700,0,-2,38917,-27217
INJ_202,20230508,27300,11100,-1,-500,36921,-25821
INJ_202,20230509,13200,10200,0,-1,39915,-29715
INJ_202,20230510,10000,8800,0,2,43885,-35085
INJ_202,20230511,4200,2800,0,1,14220,-11420
INJ_202,20230512,7800,5000,0,0,24962,-19962
INJ_202,20230513,11800,5600,0,1,27933,-22333
INJ_202,20230515,3200,2200,0,1,11144,-8944
INJ_202,20230516,6600,4800,0,-1,23945,-19145
INJ_202,20230517,7600,6000,0,1,29937,-23937
INJ_202,20230518,2000,2000,0,-1,9972,-7972
INJ_202,20230519,13400,6200,0,0,23644,-17444
INJ_202,20230520,3800,2800,0,-1,13955,-11155
INJ_202,20230522,18800,7800,0,-1,39246,-31446
INJ_202,20230523,16800,3800,0,1,6999,-3199
INJ_202,20230524,7400,3400,0,1,16962,-13562
INJ_202,20230525,1200,1200,0,0,5979,-4779
INJ_202,20230526,8600,3800,0,1,14954,-11154
INJ_202,20230527,4800,4800,0,1,23937,-19137
INJ_202,20230529,5200,4400,0,0,21955,-17555
INJ_202,20230530,8400,3600,0,0,17961,-14361
INJ_202,20230531,5400,4600,0,2,22929,-18329
INJ_202,20230601,6200,3800,0,-1,18950,-15150
INJ_202,20230602,3200,2000,0,0,9983,-7983
INJ_202,20230603,7800,4600,0,-1,22927,-18327
INJ_202,20230605,3600,3200,0,0,15955,-12755
INJ_202,20230606,4200,4200,0,1,20947,-16747
INJ_202,20230607,6600,6600,0,0,32922,-26322
INJ_202,20230608,1000,1000,0,0,4992,-3992
INJ_202,20230609,2100,1800,0,0,13956,-12156
INJ_202,20230610,3000,2400,0,-1,23930,-21530
INJ_202,20230612,3900,3700,0,0,38809,-35109
INJ_202,20230613,2100,2100,0,1,20954,-18854
INJ_202,20230614,1500,1300,0,-1,12964,-11664
INJ_202,20230615,1100,1100,0,0,10972,-9872
INJ_202,20230616,3600,3600,0,1,35897,-32297
INJ_202,20230617,3300,1700,0,0,16967,-15267
INJ_202,20230619,1900,1200,0,0,11963,-10763
INJ_202,20230620,2900,2900,0,1,28937,-26037
INJ_202,20230621,1500,1500,0,1,14968,-13468
INJ_202,20230622,3700,3700,0,1,36906,-33206
INJ_202,20230623,8000,7000,0,3,69863,-62863
INJ_202,20230624,9100,8600,0,0,55887,-47287
INJ_202,20230626,4000,3600,0,0,35899,-32299
INJ_202,20230627,2300,2300,0,0,22936,-20636
INJ_202,20230628,4600,4600,0,0,45889,-41289
INJ_202,20230630,3500,3500,0,-1,34923,-31423
INJ_202,20230701,1300,1300,0,0,12966,-11666
INJ_202,20230703,6000,5300,0,1,52866,-47566
INJ_202,20230704,4700,4500,0,-1,44856,-40356
INJ_202,20230705,4200,3400,0,0,33919,-30519
INJ_202,20230706,3500,3500,0,1,34901,-31401
INJ_202,20230707,4100,4100,0,2,40911,-36811
INJ_202,20230708,4500,4500,0,0,44900,-40400
INJ_202,20230710,6100,6100,0,-1,54871,-48771
INJ_202,20230711,2100,2100,0,0,20942,-18842
INJ_202,20230712,2600,2600,0,0,25943,-23343
INJ_202,20230713,6700,2300,0,-1,22930,-20630
INJ_202,20230714,3700,3700,0,2,36901,-33201
INJ_202,20230715,2900,2900,0,1,28935,-26035
INJ_202,20230717,5700,5500,0,0,54874,-49374
INJ_202,20230718,5100,4500,0,0,44869,-40369
INJ_202,20230719,2300,2300,0,-1,22969,-20669
INJ_203,20210928,7200,7200,0,1,23987,-16787
INJ_203,20210929,12300,9300,0,0,37711,-28411
INJ_203,20210930,2700,2700,0,1,8988,-6288
INJ_203,20211001,19200,13200,0,0,62161,-48961
INJ_203,20211002,16500,16500,0,-1,54971,-38471
INJ_203,20211004,9900,9900,0,0,32972,-23072
INJ_203,20211005,15600,15600,0,0,51954,-36354
INJ_203,20211006,8700,8700,0,-1,28970,-20270
INJ_203,20211007,18300,18300,0,0,60955,-42655
INJ_203,20211008,10800,10800,0,-1,35981,-25181
INJ_203,20211009,12900,12900,0,0,42972,-30072
INJ_203,20211011,10200,10200,0,2,33971,-23771
INJ_203,20211012,2700,2700,0,0,8992,-6292
INJ_203,20211013,8400,8400,7,806,27985,-19585
INJ_203,20211022,10500,10500,0,-1,34979,-24479
INJ_203,20211023,11100,11100,0,0,36983,-25883
INJ_203,20211025,900,900,0,0,2998,-2098
INJ_203,20211026,2100,2100,0,0,6989,-4889
INJ_203,20211027,3300,3300,0,0,10983,-7683
INJ_203,20211028,10500,7800,0,1,29591,-21791
INJ_203,20211029,12900,11700,0,-1,38974,-27274
INJ_203,20211030,16500,16500,0,2,54957,-38457
INJ_203,20211101,8400,8400,0,0,27966,-19566
INJ_203,20211102,11700,11700,0,0,38961,-27261
INJ_203,20211103,8700,8700,0,0,28983,-20283
INJ_203,20211104,4200,3300,0,0,10986,-7686
INJ_203,20211105,15900,15900,0,-1,52971,-37071
INJ_203,20211106,6600,6600,0,0,21983,-15383
INJ_203,20211108,20700,20700,0,-1,68953,-48253
INJ_203,20211109,5700,5700,0,1,18977,-13277
INJ_203,20211110,10800,10800,0,-1,29973,-19173
INJ_203,20211111,25800,21300,0,2,64943,-43643
INJ_203,20211112,5100,5100,0,1,16981,-11881
INJ_203,20211113,10500,10500,0,596,40980,-30480
INJ_203,20211115,3000,3000,0,0,0,3000
INJ_203,20211116,3900,3900,0,1,12991,-9091
INJ_203,20211117,14400,14400,0,0,47957,-33557
INJ_203,20211118,3600,3600,0,-1,11988,-8388
INJ_203,20211119,1500,1500,0,1,4994,-3494
INJ_203,20211120,8400,8400,0,0,27975,-19575
INJ_203,20211122,3300,3300,0,0,10995,-7695
INJ_203,20211127,15600,13200,0,0,46017,-32817
INJ_203,20211129,11400,11400,0,1,28626,-17226
INJ_203,20211130,10200,10200,0,0,33978,-23778
INJ_203,20211201,10200,10200,0,0,33973,-23773
INJ_203,20211202,10200,8700,0,-2,31556,-22856
INJ_203,20211203,10200,10200,0,-1,33976,-23776
INJ_203,20211204,12600,10800,0,-1,35969,-25169
INJ_203,20211206,6900,6900,0,-1,22979,-16079
INJ_203,20211207,13200,11400,0,-2,37981,-26581
INJ_203,20211208,6600,6600,0,1,21991,-15391
INJ_203,20211209,12600,11400,0,-1,37966,-26566
INJ_203,20211210,19200,14400,0,-1,47959,-33559
INJ_203,20211211,3900,3900,0,0,12985,-9085
INJ_203,20211213,10500,10500,0,-1,34970,-24470
INJ_203,20211214,17400,16200,0,-1,53966,-37766
INJ_203,20211215,16800,15600,0,0,46083,-30483
INJ_203,20211216,600,600,0,0,1998,-1398
INJ_203,20211217,7500,6300,0,0,20986,-14686
INJ_203,20211218,4800,4800,0,1,15986,-11186
INJ_203,20211221,9300,9300,0,-1,30979,-21679
INJ_203,20211222,14700,13800,0,1,45968,-32168
INJ_203,20211223,4200,4200,0,0,13982,-9782
INJ_203,20211224,17100,15300,0,0,50965,-35665
INJ_203,20211225,9900,7200,0,-1,30501,-23301
INJ_203,20211227,6300,6300,0,1,20982,-14682
INJ_203,20211228,18600,16500,0,-1,54956,-38456
INJ_203,20211229,12900,12900,0,0,42967,-30067
INJ_203,20211230,10500,7500,0,0,24984,-17484
INJ_203,20211231,23400,23400,0,-1,77947,-54547
INJ_203,20220101,7200,7200,0,1,23991,-16791
INJ_203,20220102,4200,4200,0,0,13987,-9787
INJ_203,20220103,12000,12000,0,-1,39971,-27971
INJ_203,20220104,10800,10800,0,-1,35978,-25178
INJ_203,20220105,1800,900,0,0,1071,-171
INJ_203,20220110,2400,1200,0,0,1103,97
INJ_203,20220126,12900,12900,0,1,42968,-30068
INJ_203,20220127,12300,12300,0,-2,40961,-28661
INJ_203,20220128,12900,12900,0,-1,42966,-30066
INJ_203,20220129,9000,9000,0,0,29984,-20984
INJ_203,20220131,26100,26100,0,1,86960,-60860
INJ_203,20220201,9300,9300,0,-1,30976,-21676
INJ_203,20220202,17700,17700,0,-2,58951,-41251
INJ_203,20220203,2100,2100,0,1,6989,-4889
INJ_203,20220204,15600,15600,0,-1,51968,-36368
INJ_203,20220205,24000,24000,0,-2,79955,-55955
INJ_203,20220207,1800,1800,0,0,5998,-4198
INJ_203,20220208,11400,11400,0,1,37975,-26575
INJ_203,20220209,7200,7200,0,1,23980,-16780
INJ_203,20220210,6300,6300,0,0,20985,-14685
INJ_203,20220211,6900,6900,0,0,22988,-16088
INJ_203,20220212,8400,8400,0,0,27983,-19583
INJ_203,20220214,10500,10500,0,-1,34981,-24481
INJ_203,20220215,27000,24300,0,0,80960,-56660
INJ_203,20220216,21000,18300,0,-1,60957,-42657
INJ_203,20220217,9900,9900,0,2,32972,-23072
INJ_203,20220218,8700,8700,0,0,28981,-20281
INJ_203,20220219,5400,900,0,0,2999,-2099
INJ_203,20220806,10800,1800,0,0,3131,-1331
INJ_203,20220912,8250,750,0,0,5997,-5247
INJ_203,20220916,375,375,0,0,796,-421
INJ_203,20220921,2250,375,0,0,2999,-2624
INJ_203,20221008,10750,1625,0,0,12408,-10783
INJ_203,20221010,1000,250,0,0,1997,-1747
INJ_203,20221015,4375,1000,0,0,6905,-5905
INJ_203,20221017,22500,1250,0,0,9996,-8746
INJ_203,20221019,11750,1250,0,0,9994,-8744
INJ_203,20221028,1000,250,0,0,1996,-1746
INJ_203,20221101,375,375,0,0,792,-417
INJ_203,20221105,6250,625,0,0,4996,-4371
INJ_203,20221107,8250,750,0,0,5997,-5247
INJ_203,20221208,8250,750,0,0,5999,-5249
INJ_203,20221220,2250,375,0,0,2997,-2622
INJ_203,20221224,10500,1125,0,0,8996,-7871
INJ_203,20221230,375,375,0,0,791,-416
INJ_203,20230112,1000,250,0,0,2000,-1750
INJ_203,20230123,1000,250,0,0,1999,-1749
INJ_203,20230209,1000,250,0,3,2000,-1750
INJ_203,20230220,23400,2700,0,0,7068,-4368
INJ_203,20230304,875,875,0,0,7001,-6126
INJ_203,20230307,250,250,0,0,1999,-1749
INJ_203,20230309,750,750,0,0,6000,-5250
INJ_203,20230313,7800,4800,0,0,15997,-11197
INJ_203,20230314,23100,16800,0,1,55992,-39192
INJ_203,20230316,250,250,0,0,2000,-1750
INJ_203,20230331,250,250,0,0,1999,-1749
INJ_203,20230403,250,250,0,0,1996,-1746
INJ_203,20230404,375,375,0,0,2999,-2624
INJ_203,20230405,1000,1000,0,-1,7999,-6999
INJ_203,20230408,750,750,0,0,6000,-5250
INJ_203,20230413,750,750,0,-1,6000,-5250
INJ_203,20230419,250,250,0,0,1999,-1749
INJ_203,20230420,750,750,0,0,5999,-5249
INJ_203,20230502,250,250,0,-1,1998,-1748
INJ_203,20230504,625,625,0,1,4999,-4374
INJ_203,20230505,12000,8400,0,-1,27993,-19593
INJ_203,20230506,10200,10200,0,-1,33995,-23795
INJ_203,20230508,36500,30250,-3,-271,101968,-71718
INJ_203,20230509,24700,24700,0,2,93979,-69279
INJ_203,20230510,32660,32660,0,2,141974,-109314
INJ_203,20230511,37720,35420,0,3,159367,-123947
INJ_203,20230512,27140,24840,0,2,101611,-76771
INJ_203,20230513,20010,17710,0,1,76970,-59260
INJ_203,20230515,27830,25070,0,0,114013,-88943
INJ_203,20230516,21390,21390,0,2,92981,-71591
INJ_203,20230517,34040,34040,0,2,147971,-113931
INJ_203,20230518,15410,15410,0,2,66994,-51584
INJ_203,20230519,19320,19320,0,-1,83985,-64665
INJ_203,20230520,17480,17480,0,0,75986,-58506
INJ_203,20230522,31510,27830,0,0,126154,-98324
INJ_203,20230523,10120,10120,0,1,43988,-33868
INJ_203,20230524,30590,30590,0,-1,132970,-102380
INJ_203,20230525,17020,14950,0,-1,64991,-50041
INJ_203,20230526,19010,19010,0,-1,78989,-59979
INJ_203,20230527,23920,23920,0,1,103994,-80074
INJ_203,20230529,34270,31510,0,2,134978,-103468
INJ_203,20230530,86270,12010,0,-2,50985,-38975
INJ_203,20230606,30820,30820,0,0,133983,-103163
INJ_203,20230607,23920,23920,0,2,103999,-80079
INJ_203,20230608,7180,7180,0,-1,29999,-22819
INJ_203,20230609,18630,17630,0,1,109988,-92358
INJ_203,20230610,11080,10180,0,-2,90971,-80791
INJ_203,20230612,8000,7100,0,-1,79959,-72859
INJ_203,20230613,7800,7800,0,2,77984,-70184
INJ_203,20230614,6200,5600,0,-1,55984,-50384
INJ_203,20230615,6500,6500,0,0,64991,-58491
INJ_203,20230616,23050,23050,0,5,216982,-193932
INJ_203,20230617,14000,12000,0,2,119977,-107977
INJ_203,20230619,13400,10300,0,0,102981,-92681
INJ_203,20230620,6500,6200,0,-1,61984,-55784
INJ_203,20230621,8100,8100,0,1,80989,-72889
INJ_203,20230622,9400,9400,0,2,93974,-84574
INJ_203,20230626,8300,7300,0,0,72988,-65688
INJ_203,20230627,11500,9500,0,-2,67973,-58473
INJ_203,20230628,19610,18410,0,2,175953,-157543
INJ_203,20230630,8880,8140,0,3,75985,-67845
INJ_203,20230701,6140,6140,0,1,55987,-49847
INJ_203,20230703,12200,11700,0,3,118966,-107266
INJ_203,20230704,7300,6400,0,0,63989,-57589
INJ_203,20230705,15200,14600,0,4,145977,-131377
INJ_203,20230706,9600,9600,0,0,95978,-86378
INJ_203,20230707,16080,16080,0,2,149989,-133909
INJ_203,20230708,20000,20000,0,3,199923,-179923
INJ_203,20230710,22400,20400,0,4,203957,-183557
INJ_203,20230711,25900,12700,0,1,126963,-114263
INJ_203,20230712,9740,6840,0,-3,71978,-65138
INJ_203,20230713,19400,17500,0,5,183962,-166462
INJ_203,20230714,10600,10600,0,0,105985,-95385
INJ_203,20230715,9000,9000,0,1,89985,-80985
INJ_203,20230716,1500,1500,0,0,14997,-13497
INJ_203,20230717,17000,13000,0,0,130001,-117001
INJ_203,20230718,15480,14740,0,5,141979,-127239
INJ_203,20230719,9720,9720,0,0,80957,-71237
INJ_204,20210927,3800,3300,0,0,63967,-60667
INJ_204,20210928,12700,12700,0,0,112944,-100244
INJ_204,20210929,9900,9900,0,0,72958,-63058
INJ_204,20210930,5400,5400,0,2,53963,-48563
INJ_204,20211001,13500,13500,0,1,118930,-105430
INJ_204,20211002,6400,6400,0,1,53962,-47562
INJ_204,20211004,4200,4200,0,0,41975,-37775
INJ_204,20211005,6200,6200,0,0,53963,-47763
INJ_204,20211006,10200,10200,0,1,75944,-65744
INJ_204,20211007,3700,3700,0,0,20991,-17291
INJ_204,20211008,16500,15800,0,-1,140955,-125155
INJ_204,20211009,2100,2100,0,0,20990,-18890
INJ_204,20211011,4800,4800,0,0,47829,-43029
INJ_204,20211012,8000,8000,0,0,79955,-71955
INJ_204,20211013,2000,2000,5,735,19991,-17991
INJ_204,20211014,4900,4100,0,-1,40970,-36870
INJ_204,20211015,2100,2100,0,1,20990,-18890
INJ_204,20211016,10800,9200,0,1,91947,-82747
INJ_204,20211018,10300,10300,0,3,102947,-92647
INJ_204,20211019,3500,3500,0,0,34981,-31481
INJ_204,20211020,5000,5000,0,0,49975,-44975
INJ_204,20211021,4000,4000,0,0,39980,-35980
INJ_204,20211022,5500,5500,0,3,44974,-39474
INJ_204,20211023,11900,11900,0,1,102947,-91047
INJ_204,20211025,4000,4000,0,1,25989,-21989
INJ_204,20211026,7800,7800,0,-1,67964,-60164
INJ_204,20211027,8300,8300,0,0,72959,-64659
INJ_204,20211028,4500,4500,0,2,44980,-40480
INJ_204,20211029,14700,12000,0,0,109936,-97936
INJ_204,20211030,6000,5400,0,1,53970,-48570
INJ_204,20211101,7400,7400,0,2,63965,-56565
INJ_204,20211102,8900,8900,0,-1,88947,-80047
INJ_204,20211103,5600,5600,0,0,41984,-36384
INJ_204,20211104,7600,7600,0,1,65969,-58369
INJ_204,20211105,7500,6000,0,1,53472,-47472
INJ_204,20211106,5400,5400,0,-1,53966,-48566
INJ_204,20211108,6600,6600,0,0,65966,-59366
INJ_204,20211109,6000,6000,0,-2,47972,-41972
INJ_204,20211110,9000,9000,0,0,79952,-70952
INJ_204,20211111,9100,8100,0,0,70963,-62863
INJ_204,20211112,11400,10700,0,3,96944,-86244
INJ_204,20211113,4500,4500,0,0,44981,-40481
INJ_204,20211115,8300,8300,0,2,82962,-74662
INJ_204,20211116,11400,10400,0,0,103943,-93543
INJ_204,20211117,7300,7300,0,1,72958,-65658
INJ_204,20211118,14000,14000,0,2,117938,-103938
INJ_204,20211119,6300,6300,0,1,62968,-56668
INJ_204,20211120,14000,14000,0,1,117924,-103924
INJ_204,20211122,6500,5500,0,1,54970,-49470
INJ_204,20211123,2100,2100,0,-1,20988,-18888
INJ_204,20211124,4500,4500,0,1,44980,-40480
INJ_204,20211125,4900,4900,0,1,48971,-44071
INJ_204,20211126,14700,13900,0,0,110948,-97048
INJ_204,20211127,9800,9800,0,-2,87951,-78151
INJ_204,20211129,6200,5600,0,1,41973,-36373
INJ_204,20211201,11400,10600,0,1,105942,-95342
INJ_204,20211202,6600,6600,0,1,65968,-59368
INJ_204,20211203,14600,14600,0,722,115933,-101333
INJ_204,20211204,19600,16600,0,1,131927,-115327
INJ_204,20211206,10900,10300,0,-2,86954,-76654
INJ_204,20211207,6600,6600,0,1,65966,-59366
INJ_204,20211208,2400,2400,0,0,17986,-15586
INJ_204,20211209,2100,2100,0,0,20991,-18891
INJ_204,20211210,12200,10600,0,1,105948,-95348
INJ_204,20211211,11000,10200,0,-2,83960,-73760
INJ_204,20211213,16200,14700,0,2,122938,-108238
INJ_204,20211214,5900,4400,0,1,35981,-31581
INJ_204,20211215,7100,7100,0,0,70966,-63866
INJ_204,20211216,17300,12300,0,-3,110945,-98645
INJ_204,20211217,6800,5400,0,0,53972,-48572
INJ_204,20211218,1400,1400,0,1,13994,-12594
INJ_204,20211220,8800,8000,0,-2,73957,-65957
INJ_204,20211221,5400,3900,0,0,38976,-35076
INJ_204,20211222,4100,4100,0,1,40975,-36875
INJ_204,20211223,4100,4100,0,2,40973,-36873
INJ_204,20211224,9200,9200,0,-2,81945,-72745
INJ_204,20211225,10700,10700,0,0,96936,-86236
INJ_204,20211227,7300,7300,0,2,72957,-65657
INJ_204,20211228,3700,3700,0,1,36984,-33284
INJ_204,20211229,7300,7300,0,1,56968,-49668
INJ_204,20211230,9400,6400,0,1,43975,-37575
INJ_204,20211231,11600,9800,0,-1,75955,-66155
INJ_204,20220103,8900,8900,0,1,88941,-80041
INJ_204,20220104,4500,4500,0,0,44979,-40479
INJ_204,20220105,8500,8500,0,2,84956,-76456
INJ_204,20220106,15600,15600,0,3,137922,-122322
INJ_204,20220107,10600,10600,0,0,105942,-95342
INJ_204,20220108,1400,1400,0,0,13993,-12593
INJ_204,20220110,9000,9000,0,1,79692,-70692
INJ_204,20220111,8200,7600,0,2,75954,-68354
INJ_204,20220112,6400,6400,0,-1,53968,-47568
INJ_204,20220113,7400,7400,0,1,61965,-54565
INJ_204,20220114,12400,12400,0,-1,115924,-103524
INJ_204,20220115,8700,8000,0,4,79958,-71958
INJ_204,20220117,16300,12900,0,1,124703,-111803
INJ_204,20220118,6900,6300,0,2,62973,-56673
INJ_204,20220119,12800,12100,0,2,100952,-88852
INJ_204,20220120,10900,7700,0,-1,76950,-69250
INJ_204,20220121,10800,10200,0,1,101943,-91743
INJ_204,20220122,11500,11500,0,2,90955,-79455
INJ_204,20220124,8500,8500,0,3,84954,-76454
INJ_204,20220125,16400,15200,0,1,125933,-110733
INJ_204,20220126,6000,4200,0,-1,49796,-45596
INJ_204,20220127,8800,7200,0,2,71966,-64766
INJ_204,20220128,8600,8600,0,0,85960,-77360
INJ_204,20220129,13600,13600,0,1,123936,-110336
INJ_204,20220131,15700,13700,0,-1,142810,-129110
INJ_204,20220201,12500,12500,0,-1,124940,-112440
INJ_204,20220202,3700,3700,0,0,36980,-33280
INJ_204,20220203,9100,9100,0,1,90801,-81701
INJ_204,20220204,6700,6700,0,1,42976,-36276
INJ_204,20220205,6010,5210,0,0,51978,-46768
INJ_204,20220207,10600,9600,0,2,83963,-74363
INJ_204,20220208,17400,15100,0,1,138942,-123842
INJ_204,20220209,8100,8100,0,0,80957,-72857
INJ_204,20220210,7800,7800,0,0,67964,-60164
INJ_204,20220211,13200,12500,0,0,114937,-102437
INJ_204,20220212,20400,20400,0,0,183902,-163502
INJ_204,20220214,11500,8600,0,0,59965,-51365
INJ_204,20220215,6600,6600,0,1,57959,-51359
INJ_204,20220216,6500,6500,0,1,64961,-58461
INJ_204,20220217,8800,8800,0,2,77954,-69154
INJ_204,20220218,7900,7900,0,-2,78954,-71054
INJ_204,20220219,8500,7900,0,2,66962,-59062
INJ_204,20220221,10700,10700,0,2,98945,-88245
INJ_204,20220222,16000,15200,0,-1,133933,-118733
INJ_204,20220223,10600,10600,0,1,105954,-95354
INJ_204,20220224,9800,8400,0,-2,83944,-75544
INJ_204,20220225,9900,9100,0,1,82945,-73845
INJ_204,20220226,3000,3000,0,2,29986,-26986
INJ_204,20220228,8200,7400,0,2,63970,-56570
INJ_204,20220301,13100,12500,0,0,124935,-112435
INJ_204,20220302,16100,14300,0,0,132933,-118633
INJ_204,20220303,4000,4000,0,1,29985,-25985
INJ_204,20220304,1600,1600,0,0,15991,-14391
INJ_204,20220305,6000,6000,0,3,47980,-41980
INJ_204,20220307,5500,5500,0,-1,54968,-49468
INJ_204,20220309,14500,12500,0,1,124936,-112436
INJ_204,20220310,8100,8100,0,2,80957,-72857
INJ_204,20220311,10400,10400,0,7,103942,-93542
INJ_204,20220312,9900,9100,0,0,98948,-89848
INJ_204,20220314,5800,5800,0,1,57973,-52173
INJ_204,20220315,6800,6800,0,1,59967,-53167
INJ_204,20220316,11000,11000,0,2,73963,-62963
INJ_204,20220317,11300,11300,0,3,96945,-85645
INJ_204,20220318,10300,9500,0,2,84958,-75458
INJ_204,20220319,12300,12300,0,1,102941,-90641
INJ_204,20220321,7900,7100,0,0,70968,-63868
INJ_204,20220322,9400,8800,0,1,87953,-79153
INJ_204,20220323,6900,6900,0,2,68960,-62060
INJ_204,20220324,13500,11400,0,1,87956,-76556
INJ_204,20220325,7900,7900,0,1,68968,-61068
INJ_204,20220326,13740,12440,0,2,124317,-111877
INJ_204,20220328,7200,7200,0,-1,59965,-52765
INJ_204,20220329,6200,6200,0,1,61966,-55766
INJ_204,20220330,11700,11700,0,5,100953,-89253
INJ_204,20220331,14000,14000,0,2,133922,-119922
INJ_204,20220401,13200,12600,0,-2,105944,-93344
INJ_204,20220402,14600,14600,0,0,145314,-130714
INJ_204,20220404,11200,10300,0,2,97604,-87304
INJ_204,20220405,9000,8200,0,3,89892,-81692
INJ_204,20220406,6600,6600,0,1,65965,-59365
INJ_204,20220407,12300,11700,0,4,106937,-95237
INJ_204,20220408,7700,7700,0,1,76950,-69250
INJ_204,20220409,12100,12100,0,0,106933,-94833
INJ_204,20220411,8600,7800,0,-1,77953,-70153
INJ_204,20220412,15500,14700,0,2,146917,-132217
INJ_204,20220413,7000,7000,0,0,69964,-62964
INJ_204,20220414,6400,6400,0,2,63957,-57557
